"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-26,5
0,0,1,2020-05-27,NA
4,4,6,2020-05-28,4
1,1,3,2020-05-29,1
1,1,3,2020-05-30,1
2,2,6,2020-05-31,2
11,10,17,2020-06-01,10
7,6,12,2020-06-02,6
4,3,8,2020-06-03,3
4,3,9,2020-06-04,3
4,3,9,2020-06-05,3
8,6,15,2020-06-06,6
9,6,16,2020-06-07,6
6,4,13,2020-06-08,4
2,0,6,2020-06-09,NA
6,4,11,2020-06-10,4
1,0,5,2020-06-11,NA
2,1,6,2020-06-12,1
1,0,5,2020-06-13,NA
2,1,6,2020-06-14,1
1,0,5,2020-06-15,NA
1,0,5,2020-06-16,NA
2,1,7,2020-06-17,1
2,1,7,2020-06-18,1
2,1,7,2020-06-19,1
2,1,6.02499999999964,2020-06-20,1
1,0,5,2020-06-21,NA
1,0,4,2020-06-22,NA
0,0,4,2020-06-23,NA
0,0,4,2020-06-24,NA
0,0,5,2020-06-25,NA
0,0,5,2020-06-26,NA
0,0,5,2020-06-27,NA
0,0,6,2020-06-28,NA
0,0,6,2020-06-29,NA
0,0,7,2020-06-30,NA
0,0,7,2020-07-01,NA
0,0,8,2020-07-02,NA
0,0,9,2020-07-03,NA
0,0,11,2020-07-04,NA
