"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-24,NA
0,0,0,2020-05-25,NA
0,0,0,2020-05-26,NA
0,0,0,2020-05-27,NA
0,0,0,2020-05-28,NA
1,1,1,2020-05-29,NA
0,0,0,2020-05-30,1
0,0,0,2020-05-31,NA
0,0,0,2020-06-01,NA
0,0,0,2020-06-02,NA
0,0,0,2020-06-03,NA
0,0,0,2020-06-04,1
0,0,0,2020-06-05,NA
0,0,0,2020-06-06,NA
0,0,0,2020-06-07,NA
0,0,0,2020-06-08,NA
0,0,0,2020-06-09,NA
0,0,0,2020-06-10,NA
0,0,0,2020-06-11,NA
0,0,0,2020-06-12,NA
0,0,0,2020-06-13,NA
0,0,0,2020-06-14,NA
0,0,0,2020-06-15,NA
0,0,0,2020-06-16,NA
0,0,0,2020-06-17,NA
0,0,1,2020-06-18,NA
0,0,1,2020-06-19,NA
0,0,1,2020-06-20,NA
0,0,2,2020-06-21,NA
1,1,6,2020-06-22,NA
3,2,10,2020-06-23,NA
2,1,9,2020-06-24,NA
5,4,19,2020-06-25,NA
3,2,11,2020-06-26,NA
0,0,3,2020-06-27,NA
0,0,2,2020-06-28,1
0,0,1,2020-06-29,2
0,0,1,2020-06-30,1
0,0,1,2020-07-01,4
0,0,2,2020-07-02,2
