"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-09,NA
1,1,1,2020-04-10,NA
1,1,1,2020-04-11,NA
0,0,0,2020-04-12,NA
2,2,2,2020-04-13,1
0,0,0,2020-04-14,1
1,1,1,2020-04-15,1
2,2,2,2020-04-16,NA
0,0,0,2020-04-17,2
0,0,0,2020-04-18,NA
1,1,1,2020-04-19,1
0,0,0,2020-04-20,2
1,1,1,2020-04-21,NA
0,0,0,2020-04-22,NA
2,2,2,2020-04-23,1
1,1,2,2020-04-24,NA
0,0,1,2020-04-25,1
0,0,1,2020-04-26,NA
2,2,3,2020-04-27,2
2,2,3,2020-04-28,1
0,0,1,2020-04-29,NA
1,1,2,2020-04-30,NA
0,0,1,2020-05-01,2
0,0,1,2020-05-02,2
0,0,1,2020-05-03,NA
0,0,1,2020-05-04,1
0,0,1,2020-05-05,NA
2,2,3,2020-05-06,NA
2,2,4,2020-05-07,NA
1,1,2,2020-05-08,NA
2,2,4,2020-05-09,NA
2,2,4,2020-05-10,2
4,4,6,2020-05-11,2
1,1,3,2020-05-12,1
1,1,3,2020-05-13,2
0,0,2,2020-05-14,2
0,0,2,2020-05-15,4
0,0,2,2020-05-16,1
0,0,3,2020-05-17,1
0,0,3,2020-05-18,NA
