"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-31,1
2,2,2,2020-06-01,2
0,0,0,2020-06-02,NA
0,0,0,2020-06-03,NA
0,0,0,2020-06-04,NA
0,0,0,2020-06-05,NA
0,0,0,2020-06-06,NA
0,0,0,2020-06-07,NA
0,0,0,2020-06-08,NA
1,1,1,2020-06-09,1
1,1,2,2020-06-10,1
0,0,1,2020-06-11,NA
1,1,2,2020-06-12,1
3,3,4,2020-06-13,3
0,0,1,2020-06-14,NA
0,0,1,2020-06-15,NA
1,1,2,2020-06-16,1
2,2,3,2020-06-17,2
2,2,3,2020-06-18,2
2,2,3,2020-06-19,2
2,2,3,2020-06-20,2
1,1,2,2020-06-21,1
2,2,3,2020-06-22,2
0,0,1,2020-06-23,NA
0,0,1,2020-06-24,NA
0,0,1,2020-06-25,NA
1,1,2,2020-06-26,1
1,1,2,2020-06-27,1
1,1,2,2020-06-28,1
0,0,1,2020-06-29,NA
0,0,2,2020-06-30,NA
2,2,4,2020-07-01,2
2,2,5,2020-07-02,2
2,2,5,2020-07-03,2
2,1,4,2020-07-04,1
3,2,6,2020-07-05,2
1,0,6,2020-07-06,NA
6,4,14,2020-07-07,4
5,2,12,2020-07-08,2
3,0,13,2020-07-09,NA
