"dt_notific","n.notific"
2020-03-15,1
2020-03-17,1
2020-03-18,2
2020-03-19,3
2020-03-20,1
2020-03-21,1
2020-03-23,6
2020-03-24,9
2020-03-25,4
2020-03-26,12
2020-03-27,14
2020-03-28,12
2020-03-29,10
2020-03-30,17
2020-03-31,19
2020-04-01,12
2020-04-02,15
2020-04-03,14
2020-04-04,17
2020-04-05,12
2020-04-06,22
2020-04-07,13
2020-04-08,12
2020-04-09,14
2020-04-10,10
2020-04-11,7
2020-04-12,11
2020-04-13,31
2020-04-14,25
2020-04-15,26
2020-04-16,34
2020-04-17,17
2020-04-18,16
2020-04-19,11
2020-04-20,17
2020-04-21,17
2020-04-22,26
2020-04-23,24
2020-04-24,24
2020-04-25,15
2020-04-26,18
2020-04-27,37
2020-04-28,24
2020-04-29,22
2020-04-30,31
2020-05-01,27
2020-05-02,16
2020-05-03,21
2020-05-04,37
2020-05-05,32
2020-05-06,28
2020-05-07,23
2020-05-08,25
2020-05-09,29
2020-05-10,25
2020-05-11,28
2020-05-12,22
2020-05-13,25
2020-05-14,28
2020-05-15,26
2020-05-16,19
2020-05-17,20
2020-05-18,33
2020-05-19,20
2020-05-20,5
2020-05-21,10
2020-05-22,6
2020-05-23,5
2020-05-24,3
2020-05-25,2
2020-05-26,5
2020-05-27,4
2020-05-28,1
