"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-12,1
0,0,1,2020-04-13,NA
1,1,2,2020-04-14,1
1,1,2,2020-04-15,1
0,0,1,2020-04-16,NA
1,1,2,2020-04-17,1
2,2,4,2020-04-18,2
1,1,3,2020-04-19,1
2,2,4,2020-04-20,2
0,0,2,2020-04-21,NA
1,1,3,2020-04-22,1
0,0,2,2020-04-23,NA
1,1,3,2020-04-24,1
2,2,4,2020-04-25,2
2,2,4,2020-04-26,2
3,3,5,2020-04-27,3
0,0,3,2020-04-28,NA
2,2,5,2020-04-29,2
1,1,4,2020-04-30,1
1,1,4,2020-05-01,1
1,1,4,2020-05-02,1
1,1,4,2020-05-03,1
1,1,4,2020-05-04,1
1,0,4,2020-05-05,NA
3,2,6,2020-05-06,2
1,0,4,2020-05-07,NA
1,0,4,2020-05-08,NA
3,2,7,2020-05-09,2
2,1,7,2020-05-10,1
4,2,8,2020-05-11,2
2,0,7,2020-05-12,NA
3,1,8,2020-05-13,1
2,0,7,2020-05-14,NA
2,0,7,2020-05-15,NA
2,0,7,2020-05-16,NA
2,0,8,2020-05-17,NA
2,0,8,2020-05-18,NA
2,0,8,2020-05-19,NA
2,0,9,2020-05-20,NA
2,0,9,2020-05-21,NA
