"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-06-01,1
0,0,0,2020-06-02,NA
2,2,2,2020-06-03,2
2,2,2,2020-06-04,2
0,0,0,2020-06-05,NA
1,1,1,2020-06-06,1
0,0,0,2020-06-07,NA
2,2,2,2020-06-08,2
2,2,2,2020-06-09,2
1,1,1,2020-06-10,1
0,0,0,2020-06-11,NA
1,1,1,2020-06-12,1
1,1,1.02499999999964,2020-06-13,1
0,0,1,2020-06-14,NA
0,0,1,2020-06-15,NA
2,2,3,2020-06-16,2
0,0,1,2020-06-17,NA
2,2,3,2020-06-18,2
1,1,2,2020-06-19,1
0,0,1,2020-06-20,NA
0,0,1,2020-06-21,NA
0,0,1,2020-06-22,NA
0,0,1,2020-06-23,NA
1,1,2,2020-06-24,1
1,1,2,2020-06-25,1
1,1,2,2020-06-26,1
1,1,2,2020-06-27,1
0,0,1,2020-06-28,NA
0,0,2,2020-06-29,NA
0,0,2,2020-06-30,NA
1,1,3,2020-07-01,1
2,2,4,2020-07-02,2
0,0,3,2020-07-03,NA
2,2,5,2020-07-04,2
8,7,11,2020-07-05,7
1,0,4,2020-07-06,NA
3,2,6,2020-07-07,2
1,0,4,2020-07-08,NA
3,2,8,2020-07-09,2
2,0,8,2020-07-10,NA
