"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-18,NA
0,0,0,2020-05-19,NA
0,0,0,2020-05-20,NA
2,2,2,2020-05-21,NA
0,0,0,2020-05-22,NA
0,0,0,2020-05-23,2
0,0,0,2020-05-24,NA
0,0,1,2020-05-25,NA
2,2,3,2020-05-26,2
1,1,2,2020-05-27,NA
0,0,1,2020-05-28,NA
3,3,4,2020-05-29,NA
2,2,4,2020-05-30,NA
0,0,2,2020-05-31,2
2,2,4,2020-06-01,1
0,0,2,2020-06-02,NA
3,3,5,2020-06-03,3
1,1,3,2020-06-04,2
1,1,2,2020-06-05,NA
0,0,2,2020-06-06,2
1,1,3,2020-06-07,NA
1,1,3,2020-06-08,3
0,0,2,2020-06-09,1
1,1,3,2020-06-10,1
2,2,4,2020-06-11,NA
2,2,4,2020-06-12,1
1,1,3,2020-06-13,1
1,1,3,2020-06-14,NA
0,0,2,2020-06-15,1
0,0,2,2020-06-16,2
0,0,2,2020-06-17,2
0,0,2,2020-06-18,1
2,2,4,2020-06-19,1
1,1,3,2020-06-20,NA
0,0,2,2020-06-21,NA
0,0,2,2020-06-22,NA
0,0,2,2020-06-23,NA
0,0,3,2020-06-24,2
0,0,3,2020-06-25,1
0,0,3,2020-06-26,NA
