"dt_sin_pri","n.casos"
2019-12-29,4
2019-12-30,5
2019-12-31,3
2020-01-01,2
2020-01-02,4
2020-01-03,3
2020-01-04,5
2020-01-05,2
2020-01-06,7
2020-01-07,5
2020-01-08,2
2020-01-09,1
2020-01-10,4
2020-01-11,5
2020-01-12,1
2020-01-13,2
2020-01-14,1
2020-01-15,1
2020-01-16,1
2020-01-17,3
2020-01-18,2
2020-01-19,7
2020-01-20,2
2020-01-21,4
2020-01-22,1
2020-01-24,3
2020-01-25,5
2020-01-26,1
2020-01-27,2
2020-01-28,3
2020-01-29,5
2020-01-30,2
2020-01-31,3
2020-02-01,4
2020-02-02,3
2020-02-03,3
2020-02-04,4
2020-02-05,2
2020-02-06,2
2020-02-07,3
2020-02-08,2
2020-02-09,1
2020-02-10,5
2020-02-12,4
2020-02-13,5
2020-02-14,2
2020-02-15,5
2020-02-16,2
2020-02-17,5
2020-02-18,1
2020-02-19,5
2020-02-20,9
2020-02-21,7
2020-02-22,5
2020-02-23,2
2020-02-24,7
2020-02-25,3
2020-02-26,4
2020-02-27,4
2020-02-28,4
2020-02-29,2
2020-03-01,9
2020-03-02,14
2020-03-03,6
2020-03-04,7
2020-03-05,12
2020-03-06,7
2020-03-07,7
2020-03-08,8
2020-03-09,8
2020-03-10,16
2020-03-11,14
2020-03-12,12
2020-03-13,22
2020-03-14,20
2020-03-15,40
2020-03-16,39
2020-03-17,54
2020-03-18,63
2020-03-19,60
2020-03-20,96
2020-03-21,54
2020-03-22,73
2020-03-23,93
2020-03-24,87
2020-03-25,91
2020-03-26,87
2020-03-27,94
2020-03-28,89
2020-03-29,56
2020-03-30,101
2020-03-31,58
2020-04-01,89
2020-04-02,59
2020-04-03,83
2020-04-04,79
2020-04-05,83
2020-04-06,75
2020-04-07,61
2020-04-08,72
2020-04-09,89
2020-04-10,86
2020-04-11,66
2020-04-12,79
2020-04-13,76
2020-04-14,84
2020-04-15,96
2020-04-16,79
2020-04-17,96
2020-04-18,91
2020-04-19,72
2020-04-20,148
2020-04-21,75
2020-04-22,112
2020-04-23,106
2020-04-24,108
2020-04-25,111
2020-04-26,98
2020-04-27,119
2020-04-28,96
2020-04-29,74
2020-04-30,103
2020-05-01,140
2020-05-02,82
2020-05-03,96
2020-05-04,121
2020-05-05,98
2020-05-06,108
2020-05-07,112
2020-05-08,100
2020-05-09,111
2020-05-10,116
2020-05-11,126
2020-05-12,115
2020-05-13,103
2020-05-14,118
2020-05-15,130
2020-05-16,96
2020-05-17,111
2020-05-18,122
2020-05-19,116
2020-05-20,132
2020-05-21,121
2020-05-22,116
2020-05-23,107
2020-05-24,92
2020-05-25,154
2020-05-26,102
2020-05-27,96
2020-05-28,124
2020-05-29,115
2020-05-30,127
2020-05-31,118
2020-06-01,181
2020-06-02,114
2020-06-03,138
2020-06-04,117
2020-06-05,156
2020-06-06,152
2020-06-07,125
2020-06-08,170
2020-06-09,141
2020-06-10,194
2020-06-11,146
2020-06-12,168
2020-06-13,137
2020-06-14,181
2020-06-15,219
2020-06-16,175
2020-06-17,162
2020-06-18,203
2020-06-19,186
2020-06-20,219
2020-06-21,155
2020-06-22,195
2020-06-23,171
2020-06-24,174
2020-06-25,157
2020-06-26,149
2020-06-27,145
2020-06-28,102
2020-06-29,117
2020-06-30,132
2020-07-01,115
2020-07-02,68
2020-07-03,44
2020-07-04,35
2020-07-05,17
2020-07-06,6
