"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-05,1
2,2,3,2020-04-06,2
3,3,4,2020-04-07,3
1,1,2,2020-04-08,1
0,0,1,2020-04-09,NA
0,0,1,2020-04-10,NA
2,2,3,2020-04-11,2
0,0,1,2020-04-12,NA
1,1,2,2020-04-13,1
0,0,1,2020-04-14,NA
1,1,2,2020-04-15,1
0,0,1,2020-04-16,NA
3,3,5,2020-04-17,3
1,1,3,2020-04-18,1
0,0,2,2020-04-19,NA
0,0,2,2020-04-20,NA
1,1,4,2020-04-21,1
5,4,8,2020-04-22,4
4,3,7,2020-04-23,3
3,2,6,2020-04-24,2
1,0,4,2020-04-25,NA
2,1,5,2020-04-26,1
1,0,5,2020-04-27,NA
2,1,6,2020-04-28,1
2,1,7,2020-04-29,1
2,0,8,2020-04-30,NA
3,1,10,2020-05-01,1
4,1,14,2020-05-02,1
4,1,16,2020-05-03,1
3,0,18,2020-05-04,NA
5,2,25,2020-05-05,2
3,0,24,2020-05-06,NA
3,0,24.0249999999996,2020-05-07,NA
3,0,25,2020-05-08,NA
3,0,28,2020-05-09,NA
3,0,29,2020-05-10,NA
3,0,28.0249999999996,2020-05-11,NA
3,0,32,2020-05-12,NA
3,0,34,2020-05-13,NA
3,0,41,2020-05-14,NA
