"dt_evoluca","n.casos"
2020-03-24,3
2020-03-25,2
2020-03-26,3
2020-03-27,3
2020-03-28,2
2020-03-29,4
2020-03-30,3
2020-03-31,4
2020-04-01,2
2020-04-02,8
2020-04-03,8
2020-04-04,7
2020-04-05,6
2020-04-06,11
2020-04-07,8
2020-04-08,10
2020-04-09,10
2020-04-10,15
2020-04-11,13
2020-04-12,12
2020-04-13,8
2020-04-14,18
2020-04-15,17
2020-04-16,19
2020-04-17,23
2020-04-18,16
2020-04-19,24
2020-04-20,33
2020-04-21,29
2020-04-22,32
2020-04-23,25
2020-04-24,59
2020-04-25,50
2020-04-26,52
2020-04-27,52
2020-04-28,60
2020-04-29,58
2020-04-30,85
2020-05-01,90
2020-05-02,74
2020-05-03,95
2020-05-04,92
2020-05-05,112
2020-05-06,91
2020-05-07,106
2020-05-08,118
2020-05-09,118
2020-05-10,117
2020-05-11,123
2020-05-12,113
2020-05-13,125
2020-05-14,115
2020-05-15,127
2020-05-16,101
2020-05-17,125
2020-05-18,124
2020-05-19,138
2020-05-20,116
2020-05-21,117
2020-05-22,121
2020-05-23,97
2020-05-24,87
2020-05-25,118
2020-05-26,83
2020-05-27,103
2020-05-28,86
2020-05-29,92
2020-05-30,73
2020-05-31,71
2020-06-01,86
2020-06-02,84
2020-06-03,55
2020-06-04,78
2020-06-05,68
2020-06-06,68
2020-06-07,58
2020-06-08,66
2020-06-09,70
2020-06-10,57
2020-06-11,51
2020-06-12,55
2020-06-13,56
2020-06-14,50
2020-06-15,64
2020-06-16,51
2020-06-17,59
2020-06-18,60
2020-06-19,52
2020-06-20,30
2020-06-21,45
2020-06-22,56
2020-06-23,41
2020-06-24,46
2020-06-25,52
2020-06-26,35
2020-06-27,36
2020-06-28,37
2020-06-29,55
2020-06-30,42
2020-07-01,38
2020-07-02,34
2020-07-03,25
2020-07-04,33
2020-07-05,34
2020-07-06,18
2020-07-07,6
