"dt_sin_pri","n.casos"
2019-12-30,2
2019-12-31,3
2020-01-01,2
2020-01-02,4
2020-01-03,2
2020-01-05,2
2020-01-06,5
2020-01-07,2
2020-01-08,2
2020-01-09,1
2020-01-10,5
2020-01-11,3
2020-01-13,5
2020-01-14,2
2020-01-15,5
2020-01-16,8
2020-01-17,3
2020-01-18,4
2020-01-20,7
2020-01-21,3
2020-01-22,4
2020-01-23,5
2020-01-24,3
2020-01-25,4
2020-01-26,5
2020-01-27,5
2020-01-28,2
2020-01-29,3
2020-01-30,7
2020-01-31,3
2020-02-01,2
2020-02-02,5
2020-02-03,4
2020-02-04,4
2020-02-05,6
2020-02-06,4
2020-02-07,8
2020-02-08,5
2020-02-09,8
2020-02-10,9
2020-02-11,5
2020-02-12,7
2020-02-13,4
2020-02-14,6
2020-02-15,5
2020-02-16,7
2020-02-17,9
2020-02-18,6
2020-02-19,2
2020-02-20,9
2020-02-21,7
2020-02-22,4
2020-02-23,5
2020-02-24,7
2020-02-25,11
2020-02-26,3
2020-02-27,6
2020-02-28,4
2020-02-29,3
2020-03-01,9
2020-03-02,10
2020-03-03,7
2020-03-04,10
2020-03-05,12
2020-03-06,13
2020-03-07,12
2020-03-08,11
2020-03-09,9
2020-03-10,21
2020-03-11,17
2020-03-12,14
2020-03-13,19
2020-03-14,19
2020-03-15,29
2020-03-16,37
2020-03-17,37
2020-03-18,51
2020-03-19,67
2020-03-20,107
2020-03-21,67
2020-03-22,66
2020-03-23,90
2020-03-24,69
2020-03-25,86
2020-03-26,57
2020-03-27,71
2020-03-28,56
2020-03-29,66
2020-03-30,76
2020-03-31,70
2020-04-01,118
2020-04-02,83
2020-04-03,98
2020-04-04,87
2020-04-05,88
2020-04-06,109
2020-04-07,115
2020-04-08,106
2020-04-09,126
2020-04-10,186
2020-04-11,137
2020-04-12,159
2020-04-13,184
2020-04-14,144
2020-04-15,180
2020-04-16,183
2020-04-17,189
2020-04-18,217
2020-04-19,216
2020-04-20,342
2020-04-21,224
2020-04-22,222
2020-04-23,240
2020-04-24,274
2020-04-25,316
2020-04-26,254
2020-04-27,299
2020-04-28,325
2020-04-29,280
2020-04-30,356
2020-05-01,590
2020-05-02,360
2020-05-03,347
2020-05-04,385
2020-05-05,408
2020-05-06,347
2020-05-07,313
2020-05-08,334
2020-05-09,350
2020-05-10,498
2020-05-11,320
2020-05-12,304
2020-05-13,267
2020-05-14,293
2020-05-15,343
2020-05-16,261
2020-05-17,243
2020-05-18,249
2020-05-19,232
2020-05-20,292
2020-05-21,212
2020-05-22,217
2020-05-23,204
2020-05-24,164
2020-05-25,252
2020-05-26,183
2020-05-27,156
2020-05-28,193
2020-05-29,191
2020-05-30,151
2020-05-31,149
2020-06-01,276
2020-06-02,179
2020-06-03,187
2020-06-04,141
2020-06-05,171
2020-06-06,148
2020-06-07,148
2020-06-08,151
2020-06-09,162
2020-06-10,176
2020-06-11,128
2020-06-12,117
2020-06-13,120
2020-06-14,86
2020-06-15,102
2020-06-16,65
2020-06-17,52
2020-06-18,53
2020-06-19,33
2020-06-20,28
2020-06-21,13
2020-06-22,10
2020-06-23,1
