"dt_evoluca","n.casos"
2020-01-05,1
2020-01-11,1
2020-01-13,1
2020-01-18,2
2020-01-25,1
2020-01-27,1
2020-01-29,1
2020-01-30,1
2020-02-10,1
2020-02-19,1
2020-02-24,1
2020-02-26,1
2020-03-02,1
2020-03-07,1
2020-03-12,1
2020-03-18,2
2020-03-19,1
2020-03-20,1
2020-03-21,4
2020-03-23,6
2020-03-24,10
2020-03-25,8
2020-03-26,8
2020-03-27,8
2020-03-28,4
2020-03-29,11
2020-03-30,9
2020-03-31,19
2020-04-01,8
2020-04-02,16
2020-04-03,15
2020-04-04,12
2020-04-05,18
2020-04-06,26
2020-04-07,18
2020-04-08,23
2020-04-09,18
2020-04-10,21
2020-04-11,28
2020-04-12,20
2020-04-13,29
2020-04-14,33
2020-04-15,26
2020-04-16,32
2020-04-17,36
2020-04-18,34
2020-04-19,37
2020-04-20,47
2020-04-21,51
2020-04-22,45
2020-04-23,35
2020-04-24,72
2020-04-25,64
2020-04-26,65
2020-04-27,70
2020-04-28,85
2020-04-29,88
2020-04-30,109
2020-05-01,126
2020-05-02,105
2020-05-03,128
2020-05-04,124
2020-05-05,134
2020-05-06,135
2020-05-07,145
2020-05-08,147
2020-05-09,156
2020-05-10,155
2020-05-11,169
2020-05-12,168
2020-05-13,170
2020-05-14,168
2020-05-15,167
2020-05-16,141
2020-05-17,171
2020-05-18,165
2020-05-19,177
2020-05-20,159
2020-05-21,154
2020-05-22,163
2020-05-23,123
2020-05-24,111
2020-05-25,155
2020-05-26,109
2020-05-27,132
2020-05-28,116
2020-05-29,126
2020-05-30,110
2020-05-31,96
2020-06-01,109
2020-06-02,108
2020-06-03,76
2020-06-04,108
2020-06-05,94
2020-06-06,102
2020-06-07,67
2020-06-08,88
2020-06-09,92
2020-06-10,74
2020-06-11,68
2020-06-12,72
2020-06-13,81
2020-06-14,66
2020-06-15,86
2020-06-16,66
2020-06-17,68
2020-06-18,74
2020-06-19,63
2020-06-20,43
2020-06-21,58
2020-06-22,74
2020-06-23,52
2020-06-24,62
2020-06-25,69
2020-06-26,50
2020-06-27,49
2020-06-28,52
2020-06-29,68
2020-06-30,49
2020-07-01,47
2020-07-02,46
2020-07-03,36
2020-07-04,44
2020-07-05,47
2020-07-06,28
2020-07-07,6
