"dt_notific","n.notific"
2020-03-06,1
2020-03-13,1
2020-03-24,1
2020-03-26,2
2020-03-27,4
2020-03-28,2
2020-03-29,1
2020-03-30,4
2020-03-31,1
2020-04-01,8
2020-04-02,4
2020-04-03,2
2020-04-04,7
2020-04-05,2
2020-04-06,10
2020-04-07,10
2020-04-08,18
2020-04-09,12
2020-04-10,30
2020-04-11,35
2020-04-12,15
2020-04-13,34
2020-04-14,31
2020-04-15,26
2020-04-16,49
2020-04-17,36
2020-04-18,48
2020-04-19,37
2020-04-20,46
2020-04-21,39
2020-04-22,40
2020-04-23,63
2020-04-24,55
2020-04-25,43
2020-04-26,38
2020-04-27,46
2020-04-28,51
2020-04-29,46
2020-04-30,48
2020-05-01,39
2020-05-02,34
2020-05-03,27
2020-05-04,54
2020-05-05,38
2020-05-06,57
2020-05-07,52
2020-05-08,41
2020-05-09,56
2020-05-10,37
2020-05-11,69
2020-05-12,77
2020-05-13,71
2020-05-14,37
2020-05-15,56
2020-05-16,18
2020-05-17,20
2020-05-18,50
2020-05-19,46
2020-05-20,47
2020-05-21,30
2020-05-22,38
2020-05-23,48
2020-05-24,52
2020-05-25,56
2020-05-26,64
2020-05-27,51
2020-05-28,32
2020-05-29,32
2020-05-30,4
2020-05-31,9
2020-06-01,38
2020-06-02,20
2020-06-03,19
2020-06-04,30
2020-06-05,32
2020-06-06,14
2020-06-07,3
2020-06-08,17
2020-06-09,21
2020-06-10,17
2020-06-11,37
2020-06-12,8
2020-06-13,12
2020-06-14,9
2020-06-15,7
2020-06-16,10
2020-06-17,12
2020-06-18,13
2020-06-19,10
2020-06-20,13
2020-06-21,1
2020-06-22,15
2020-06-23,5
2020-06-24,19
2020-06-25,9
2020-06-26,4
2020-06-27,9
2020-06-28,19
2020-06-29,5
2020-06-30,8
2020-07-01,3
2020-07-02,10
2020-07-03,2
2020-07-06,2
