"dt_sin_pri","n.casos"
2020-01-05,1
2020-01-06,1
2020-01-10,1
2020-01-12,2
2020-01-17,1
2020-01-19,1
2020-01-23,1
2020-01-26,1
2020-01-27,1
2020-02-02,1
2020-02-04,1
2020-02-05,3
2020-02-07,1
2020-02-12,1
2020-02-13,1
2020-02-16,1
2020-02-18,3
2020-02-20,1
2020-02-21,2
2020-02-22,1
2020-02-23,1
2020-02-24,1
2020-02-25,1
2020-02-27,2
2020-02-28,1
2020-02-29,1
2020-03-01,2
2020-03-02,1
2020-03-03,3
2020-03-05,2
2020-03-06,1
2020-03-08,1
2020-03-09,2
2020-03-10,6
2020-03-11,1
2020-03-12,2
2020-03-14,2
2020-03-15,2
2020-03-17,3
2020-03-18,5
2020-03-19,2
2020-03-20,12
2020-03-21,6
2020-03-22,4
2020-03-23,15
2020-03-24,13
2020-03-25,8
2020-03-26,8
2020-03-27,6
2020-03-28,6
2020-03-29,11
2020-03-30,16
2020-03-31,10
2020-04-01,38
2020-04-02,20
2020-04-03,26
2020-04-04,27
2020-04-05,41
2020-04-06,44
2020-04-07,45
2020-04-08,50
2020-04-09,43
2020-04-10,90
2020-04-11,60
2020-04-12,69
2020-04-13,63
2020-04-14,72
2020-04-15,76
2020-04-16,81
2020-04-17,100
2020-04-18,131
2020-04-19,100
2020-04-20,156
2020-04-21,95
2020-04-22,101
2020-04-23,95
2020-04-24,100
2020-04-25,114
2020-04-26,107
2020-04-27,85
2020-04-28,113
2020-04-29,90
2020-04-30,99
2020-05-01,164
2020-05-02,95
2020-05-03,80
2020-05-04,80
2020-05-05,106
2020-05-06,82
2020-05-07,84
2020-05-08,70
2020-05-09,56
2020-05-10,111
2020-05-11,68
2020-05-12,55
2020-05-13,49
2020-05-14,50
2020-05-15,71
2020-05-16,38
2020-05-17,40
2020-05-18,52
2020-05-19,43
2020-05-20,64
2020-05-21,29
2020-05-22,32
2020-05-23,26
2020-05-24,24
2020-05-25,39
2020-05-26,17
2020-05-27,25
2020-05-28,30
2020-05-29,16
2020-05-30,24
2020-05-31,19
2020-06-01,40
2020-06-02,25
2020-06-03,16
2020-06-04,21
2020-06-05,22
2020-06-06,14
2020-06-07,18
2020-06-08,23
2020-06-09,17
2020-06-10,26
2020-06-11,13
2020-06-12,23
2020-06-13,15
2020-06-14,16
2020-06-15,25
2020-06-16,10
2020-06-17,7
2020-06-18,17
2020-06-19,10
2020-06-20,24
2020-06-21,12
2020-06-22,11
2020-06-23,8
2020-06-24,7
2020-06-25,14
2020-06-26,5
2020-06-27,3
2020-06-28,8
2020-06-29,2
2020-06-30,2
2020-07-01,7
2020-07-02,3
2020-07-03,6
2020-07-04,2
2020-07-05,5
2020-07-06,7
2020-07-07,5
2020-07-09,1
2020-07-10,1
2020-07-12,2
