"dt_evoluca","n.casos"
2020-03-12,1
2020-03-15,1
2020-03-16,3
2020-03-17,2
2020-03-18,6
2020-03-19,7
2020-03-20,15
2020-03-21,10
2020-03-22,16
2020-03-23,27
2020-03-24,24
2020-03-25,21
2020-03-26,27
2020-03-27,43
2020-03-28,48
2020-03-29,45
2020-03-30,42
2020-03-31,65
2020-04-01,69
2020-04-02,69
2020-04-03,71
2020-04-04,84
2020-04-05,80
2020-04-06,76
2020-04-07,92
2020-04-08,72
2020-04-09,69
2020-04-10,98
2020-04-11,84
2020-04-12,74
2020-04-13,97
2020-04-14,80
2020-04-15,90
2020-04-16,76
2020-04-17,94
2020-04-18,83
2020-04-19,82
2020-04-20,111
2020-04-21,97
2020-04-22,106
2020-04-23,125
2020-04-24,108
2020-04-25,100
2020-04-26,121
2020-04-27,130
2020-04-28,131
2020-04-29,141
2020-04-30,126
2020-05-01,136
2020-05-02,125
2020-05-03,135
2020-05-04,147
2020-05-05,161
2020-05-06,138
2020-05-07,154
2020-05-08,179
2020-05-09,148
2020-05-10,168
2020-05-11,141
2020-05-12,155
2020-05-13,166
2020-05-14,155
2020-05-15,145
2020-05-16,184
2020-05-17,155
2020-05-18,170
2020-05-19,154
2020-05-20,157
2020-05-21,166
2020-05-22,173
2020-05-23,173
2020-05-24,144
2020-05-25,147
2020-05-26,153
2020-05-27,179
2020-05-28,163
2020-05-29,166
2020-05-30,146
2020-05-31,138
2020-06-01,172
2020-06-02,167
2020-06-03,133
2020-06-04,130
2020-06-05,135
2020-06-06,130
2020-06-07,132
2020-06-08,157
2020-06-09,126
2020-06-10,126
2020-06-11,143
2020-06-12,119
2020-06-13,118
2020-06-14,113
2020-06-15,129
2020-06-16,91
2020-06-17,117
2020-06-18,94
2020-06-19,75
2020-06-20,78
2020-06-21,87
2020-06-22,74
2020-06-23,58
2020-06-24,24
