"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-17,1
0,0,0,2020-04-18,NA
0,0,0,2020-04-19,NA
0,0,1,2020-04-20,NA
0,0,1,2020-04-21,NA
2,2,3,2020-04-22,2
3,3,4,2020-04-23,3
1,1,2,2020-04-24,1
1,1,2,2020-04-25,1
1,1,2,2020-04-26,1
0,0,1,2020-04-27,NA
0,0,1,2020-04-28,NA
3,3,5,2020-04-29,3
4,4,7,2020-04-30,4
0,0,2,2020-05-01,NA
1,1,3,2020-05-02,1
0,0,1,2020-05-03,NA
0,0,1,2020-05-04,NA
0,0,2,2020-05-05,NA
0,0,2,2020-05-06,NA
0,0,2,2020-05-07,NA
0,0,2,2020-05-08,NA
0,0,2,2020-05-09,NA
1,1,3,2020-05-10,1
0,0,2,2020-05-11,NA
0,0,2,2020-05-12,NA
0,0,2,2020-05-13,NA
0,0,2,2020-05-14,NA
0,0,2,2020-05-15,NA
0,0,3,2020-05-16,NA
0,0,3,2020-05-17,NA
0,0,4,2020-05-18,NA
1,0,5,2020-05-19,NA
3,2,12,2020-05-20,2
1,0,6,2020-05-21,NA
1,0,6,2020-05-22,NA
1,0,7,2020-05-23,NA
1,0,7,2020-05-24,NA
1,0,8,2020-05-25,NA
1,0,11,2020-05-26,NA
