"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-25,NA
1,1,1,2020-04-26,NA
0,0,0,2020-04-27,1
0,0,0,2020-04-28,1
1,1,2,2020-04-29,NA
0,0,1,2020-04-30,NA
0,0,1,2020-05-01,1
0,0,1,2020-05-02,NA
1,1,2,2020-05-03,NA
0,0,1,2020-05-04,NA
0,0,1,2020-05-05,1
0,0,1,2020-05-06,NA
0,0,1,2020-05-07,NA
0,0,2,2020-05-08,NA
2,2,7,2020-05-09,NA
1,1,4,2020-05-10,NA
0,0,2,2020-05-11,2
0,0,2,2020-05-12,1
1,1,4,2020-05-13,NA
0,0,2,2020-05-14,NA
0,0,2,2020-05-15,1
0,0,2,2020-05-16,NA
0,0,3,2020-05-17,NA
1,0,10,2020-05-18,NA
2,1,52,2020-05-19,NA
4,2,65,2020-05-20,NA
1,0,13,2020-05-21,1
1,0,11,2020-05-22,2
1,0,11,2020-05-23,NA
2,1,26,2020-05-24,NA
1,0,15,2020-05-25,NA
1,0,19,2020-05-26,1
2,0,20,2020-05-27,NA
3,0,82,2020-05-28,NA
5,1,2450.39999999999,2020-05-29,NA
4,0,14603.0499999999,2020-05-30,NA
4,0,8777.12499999998,2020-05-31,1
4,0,8088.125,2020-06-01,NA
4,0,58679.675,2020-06-02,NA
4,0,110166.675,2020-06-03,NA
