"dt_notific","n.notific"
2020-01-03,1
2020-01-13,1
2020-01-16,1
2020-01-22,1
2020-01-23,1
2020-01-26,1
2020-01-28,1
2020-01-29,1
2020-01-31,1
2020-02-11,1
2020-02-18,1
2020-02-19,1
2020-02-23,1
2020-02-27,1
2020-02-28,1
2020-03-01,1
2020-03-05,1
2020-03-06,1
2020-03-07,1
2020-03-10,3
2020-03-13,3
2020-03-14,2
2020-03-16,6
2020-03-17,15
2020-03-18,16
2020-03-19,15
2020-03-20,25
2020-03-21,12
2020-03-22,20
2020-03-23,47
2020-03-24,34
2020-03-25,33
2020-03-26,35
2020-03-27,39
2020-03-28,26
2020-03-29,23
2020-03-30,76
2020-03-31,62
2020-04-01,65
2020-04-02,63
2020-04-03,55
2020-04-04,61
2020-04-05,55
2020-04-06,104
2020-04-07,97
2020-04-08,123
2020-04-09,99
2020-04-10,65
2020-04-11,87
2020-04-12,67
2020-04-13,173
2020-04-14,157
2020-04-15,174
2020-04-16,162
2020-04-17,198
2020-04-18,113
2020-04-19,121
2020-04-20,321
2020-04-21,178
2020-04-22,292
2020-04-23,192
2020-04-24,301
2020-04-25,191
2020-04-26,163
2020-04-27,345
2020-04-28,323
2020-04-29,314
2020-04-30,289
2020-05-01,226
2020-05-02,195
2020-05-03,204
2020-05-04,390
2020-05-05,335
2020-05-06,338
2020-05-07,273
2020-05-08,304
2020-05-09,164
2020-05-10,151
2020-05-11,369
2020-05-12,284
2020-05-13,290
2020-05-14,254
2020-05-15,239
2020-05-16,130
2020-05-17,142
2020-05-18,266
2020-05-19,261
2020-05-20,236
2020-05-21,228
2020-05-22,201
2020-05-23,102
2020-05-24,97
2020-05-25,257
2020-05-26,203
2020-05-27,195
2020-05-28,148
2020-05-29,155
2020-05-30,62
2020-05-31,80
2020-06-01,164
2020-06-02,158
2020-06-03,124
2020-06-04,101
2020-06-05,96
2020-06-06,77
2020-06-07,73
2020-06-08,152
2020-06-09,122
2020-06-10,115
2020-06-11,67
2020-06-12,93
2020-06-13,53
2020-06-14,42
2020-06-15,124
2020-06-16,76
2020-06-17,94
2020-06-18,83
2020-06-19,148
2020-06-20,35
2020-06-21,26
2020-06-22,82
2020-06-23,72
2020-06-24,44
2020-06-25,57
2020-06-26,48
2020-06-27,22
2020-06-28,28
2020-06-29,61
2020-06-30,47
2020-07-01,50
2020-07-02,37
2020-07-03,29
2020-07-04,15
2020-07-05,12
2020-07-06,49
2020-07-07,25
2020-07-08,15
2020-07-09,14
2020-07-10,23
2020-07-11,5
2020-07-12,1
2020-07-13,14
2020-07-14,7
