"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-13,2
7,7,7,2020-05-14,7
2,2,2,2020-05-15,2
1,1,1,2020-05-16,1
0,0,1,2020-05-17,NA
3,3,4,2020-05-18,3
4,4,5,2020-05-19,4
1,1,2,2020-05-20,1
3,3,4,2020-05-21,3
2,2,3,2020-05-22,2
0,0,1,2020-05-23,NA
5,5,6,2020-05-24,5
2,2,3,2020-05-25,2
1,1,2,2020-05-26,1
1,1,2,2020-05-27,1
2,2,3,2020-05-28,2
3,3,4,2020-05-29,3
2,2,3,2020-05-30,2
0,0,1,2020-05-31,NA
1,1,2,2020-06-01,1
2,2,3,2020-06-02,2
3,3,4,2020-06-03,3
3,3,4,2020-06-04,3
1,1,2,2020-06-05,1
2,2,4,2020-06-06,2
3,3,5,2020-06-07,3
2,2,4,2020-06-08,2
5,5,7,2020-06-09,5
2,2,4,2020-06-10,2
3,3,5,2020-06-11,3
1,1,3,2020-06-12,1
3,3,6,2020-06-13,3
3,2,5,2020-06-14,2
5,4,7,2020-06-15,4
1,0,4,2020-06-16,NA
3,2,7,2020-06-17,2
4,2,7,2020-06-18,2
2,0,5,2020-06-19,NA
2,0,6,2020-06-20,NA
2,0,6,2020-06-21,NA
