"estimate","lower","upper","onset_date","n.reported"
65,65,65,2020-04-14,65
76,76,76,2020-04-15,76
64,64,64,2020-04-16,64
92,92,92,2020-04-17,92
67,67,67,2020-04-18,67
69,69,69,2020-04-19,69
92,92,92,2020-04-20,92
81,81,81,2020-04-21,81
88,88,88,2020-04-22,88
102,102,102,2020-04-23,102
84,84,86,2020-04-24,84
77,77,79,2020-04-25,77
99,99,102,2020-04-26,99
103,102,106,2020-04-27,102
108,107,111,2020-04-28,107
124,122,129,2020-04-29,122
104,101,109,2020-04-30,101
109,105,114,2020-05-01,105
101,97,107,2020-05-02,96
111,106,118,2020-05-03,104
115,110,123,2020-05-04,107
146,139,154,2020-05-05,135
116,109,125,2020-05-06,104
135,127,144,2020-05-07,120
150,142,161,2020-05-08,133
134,125,145,2020-05-09,115
153,144,165,2020-05-10,131
124,114,136,2020-05-11,99
138,127,151,2020-05-12,110
146,135,160,2020-05-13,115
129,117,142,2020-05-14,95
128,115,142,2020-05-15,90
154,140,170,2020-05-16,110
142,127,158,2020-05-17,92
149,133,166,2020-05-18,91
147,130,166,2020-05-19,81
141,122,163,2020-05-20,66
148,127,173,2020-05-21,61
139,114.975,166,2020-05-22,39
141,113,175,2020-05-23,23
