"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-26,1
1,1,1,2020-04-27,1
1,1,1,2020-04-28,1
0,0,0,2020-04-29,NA
0,0,0,2020-04-30,NA
0,0,0,2020-05-01,NA
0,0,0,2020-05-02,NA
0,0,0,2020-05-03,NA
0,0,0,2020-05-04,NA
1,1,1,2020-05-05,1
1,1,1,2020-05-06,1
0,0,0,2020-05-07,NA
1,1,1,2020-05-08,1
2,2,2,2020-05-09,2
1,1,1,2020-05-10,1
1,1,2,2020-05-11,1
3,3,4,2020-05-12,3
0,0,1,2020-05-13,NA
2,2,3,2020-05-14,2
1,1,2,2020-05-15,1
3,3,4,2020-05-16,3
0,0,1,2020-05-17,NA
0,0,1,2020-05-18,NA
1,1,2,2020-05-19,1
1,1,2,2020-05-20,1
1,1,2,2020-05-21,1
0,0,1,2020-05-22,NA
2,2,3,2020-05-23,2
2,2,3,2020-05-24,2
2,2,3,2020-05-25,2
2,2,3,2020-05-26,2
2,2,3,2020-05-27,2
0,0,1,2020-05-28,NA
1,1,2,2020-05-29,1
2,2,3,2020-05-30,2
1,1,2,2020-05-31,1
1,1,3,2020-06-01,1
1,1,3,2020-06-02,1
1,1,4,2020-06-03,1
5,4,9,2020-06-04,4
