"dt_notific","n.notific"
2020-03-15,1
2020-03-17,1
2020-03-18,2
2020-03-19,3
2020-03-20,1
2020-03-21,1
2020-03-23,8
2020-03-24,10
2020-03-25,4
2020-03-26,11
2020-03-27,14
2020-03-28,12
2020-03-29,10
2020-03-30,19
2020-03-31,19
2020-04-01,10
2020-04-02,16
2020-04-03,17
2020-04-04,19
2020-04-05,13
2020-04-06,22
2020-04-07,16
2020-04-08,14
2020-04-09,14
2020-04-10,13
2020-04-11,12
2020-04-12,13
2020-04-13,29
2020-04-14,26
2020-04-15,28
2020-04-16,32
2020-04-17,13
2020-04-18,19
2020-04-19,12
2020-04-20,20
2020-04-21,21
2020-04-22,26
2020-04-23,29
2020-04-24,26
2020-04-25,22
2020-04-26,22
2020-04-27,43
2020-04-28,32
2020-04-29,28
2020-04-30,42
2020-05-01,36
2020-05-02,21
2020-05-03,25
2020-05-04,47
2020-05-05,46
2020-05-06,39
2020-05-07,32
2020-05-08,35
2020-05-09,52
2020-05-10,30
2020-05-11,41
2020-05-12,48
2020-05-13,38
2020-05-14,58
2020-05-15,45
2020-05-16,38
2020-05-17,35
2020-05-18,58
2020-05-19,48
2020-05-20,46
2020-05-21,58
2020-05-22,50
2020-05-23,38
2020-05-24,37
2020-05-25,40
2020-05-26,62
2020-05-27,50
2020-05-28,37
2020-05-29,54
2020-05-30,32
2020-05-31,35
2020-06-01,38
2020-06-02,58
2020-06-03,37
2020-06-04,39
2020-06-05,37
2020-06-06,27
2020-06-07,28
2020-06-08,41
2020-06-09,46
2020-06-10,38
2020-06-11,52
2020-06-12,46
2020-06-13,32
2020-06-14,29
2020-06-15,39
2020-06-16,58
2020-06-17,37
2020-06-18,46
2020-06-19,56
2020-06-20,28
2020-06-21,16
2020-06-22,42
2020-06-23,39
2020-06-24,27
2020-06-25,18
2020-06-26,23
2020-06-27,10
2020-06-28,8
2020-06-29,19
2020-06-30,22
2020-07-01,18
2020-07-02,14
2020-07-03,19
2020-07-04,8
2020-07-05,4
2020-07-06,8
2020-07-07,12
2020-07-08,11
2020-07-09,7
2020-07-10,7
2020-07-11,2
2020-07-12,1
2020-07-13,4
2020-07-15,2
2020-07-16,2
2020-07-17,3
