"dt_notific","n.notific"
2020-03-12,3
2020-03-13,2
2020-03-14,1
2020-03-15,3
2020-03-16,9
2020-03-17,8
2020-03-18,34
2020-03-19,40
2020-03-20,63
2020-03-21,35
2020-03-22,23
2020-03-23,103
2020-03-24,77
2020-03-25,87
2020-03-26,118
2020-03-27,123
2020-03-28,54
2020-03-29,61
2020-03-30,156
2020-03-31,125
2020-04-01,128
2020-04-02,154
2020-04-03,100
2020-04-04,86
2020-04-05,72
2020-04-06,177
2020-04-07,126
2020-04-08,132
2020-04-09,107
2020-04-10,82
2020-04-11,77
2020-04-12,71
2020-04-13,149
2020-04-14,143
2020-04-15,130
2020-04-16,152
2020-04-17,123
2020-04-18,90
2020-04-19,89
2020-04-20,158
2020-04-21,133
2020-04-22,227
2020-04-23,196
2020-04-24,171
2020-04-25,111
2020-04-26,104
2020-04-27,264
2020-04-28,151
2020-04-29,214
2020-04-30,229
2020-05-01,155
2020-05-02,145
2020-05-03,129
2020-05-04,266
2020-05-05,239
2020-05-06,213
2020-05-07,211
2020-05-08,201
2020-05-09,156
2020-05-10,117
2020-05-11,283
2020-05-12,247
2020-05-13,220
2020-05-14,261
2020-05-15,240
2020-05-16,156
2020-05-17,137
2020-05-18,332
2020-05-19,250
2020-05-20,257
2020-05-21,249
2020-05-22,282
2020-05-23,173
2020-05-24,133
2020-05-25,283
2020-05-26,283
2020-05-27,282
2020-05-28,256
2020-05-29,191
2020-05-30,189
2020-05-31,167
2020-06-01,300
2020-06-02,232
2020-06-03,237
2020-06-04,238
2020-06-05,235
2020-06-06,128
2020-06-07,146
2020-06-08,301
2020-06-09,219
2020-06-10,275
2020-06-11,194
2020-06-12,242
2020-06-13,129
2020-06-14,126
2020-06-15,257
2020-06-16,228
2020-06-17,177
2020-06-18,203
2020-06-19,197
2020-06-20,123
2020-06-21,92
2020-06-22,221
2020-06-23,179
2020-06-24,147
2020-06-25,141
2020-06-26,164
2020-06-27,79
2020-06-28,66
2020-06-29,148
2020-06-30,113
2020-07-01,94
2020-07-02,105
2020-07-03,88
2020-07-04,47
2020-07-05,28
2020-07-06,86
2020-07-07,59
2020-07-08,52
2020-07-09,23
2020-07-10,20
2020-07-11,6
2020-07-12,10
