"dt_sin_pri","n.casos"
2020-01-02,1
2020-01-03,1
2020-01-04,1
2020-01-05,1
2020-01-08,2
2020-01-09,1
2020-01-10,1
2020-01-11,1
2020-01-13,1
2020-01-14,1
2020-01-16,1
2020-01-17,2
2020-01-19,2
2020-01-20,1
2020-01-21,2
2020-01-26,1
2020-01-27,2
2020-01-28,1
2020-02-01,1
2020-02-10,1
2020-02-11,1
2020-02-12,1
2020-02-13,2
2020-02-14,1
2020-02-18,1
2020-02-20,2
2020-02-21,1
2020-02-22,4
2020-02-24,2
2020-02-25,1
2020-02-26,3
2020-02-27,2
2020-02-28,2
2020-03-01,3
2020-03-03,2
2020-03-05,3
2020-03-06,1
2020-03-07,3
2020-03-08,1
2020-03-09,4
2020-03-11,4
2020-03-12,7
2020-03-13,6
2020-03-14,10
2020-03-15,9
2020-03-16,18
2020-03-17,22
2020-03-18,21
2020-03-19,12
2020-03-20,24
2020-03-21,12
2020-03-22,10
2020-03-23,14
2020-03-24,22
2020-03-25,16
2020-03-26,13
2020-03-27,17
2020-03-28,14
2020-03-29,17
2020-03-30,14
2020-03-31,18
2020-04-01,33
2020-04-02,16
2020-04-03,19
2020-04-04,42
2020-04-05,35
2020-04-06,39
2020-04-07,38
2020-04-08,41
2020-04-09,42
2020-04-10,47
2020-04-11,53
2020-04-12,38
2020-04-13,49
2020-04-14,47
2020-04-15,61
2020-04-16,45
2020-04-17,63
2020-04-18,56
2020-04-19,54
2020-04-20,86
2020-04-21,51
2020-04-22,65
2020-04-23,61
2020-04-24,65
2020-04-25,73
2020-04-26,73
2020-04-27,67
2020-04-28,76
2020-04-29,72
2020-04-30,76
2020-05-01,88
2020-05-02,64
2020-05-03,58
2020-05-04,60
2020-05-05,53
2020-05-06,54
2020-05-07,47
2020-05-08,50
2020-05-09,51
2020-05-10,65
2020-05-11,52
2020-05-12,52
2020-05-13,50
2020-05-14,49
2020-05-15,43
2020-05-16,29
2020-05-17,41
2020-05-18,36
2020-05-19,36
2020-05-20,39
2020-05-21,31
2020-05-22,24
2020-05-23,28
2020-05-24,24
2020-05-25,22
2020-05-26,24
2020-05-27,21
2020-05-28,7
2020-05-29,10
2020-05-30,7
2020-05-31,7
2020-06-01,1
