"dt_sin_pri","n.casos"
2020-02-29,1
2020-03-01,1
2020-03-04,1
2020-03-05,1
2020-03-06,2
2020-03-07,1
2020-03-09,2
2020-03-10,3
2020-03-14,2
2020-03-15,3
2020-03-16,2
2020-03-17,2
2020-03-18,3
2020-03-19,6
2020-03-20,7
2020-03-21,5
2020-03-22,7
2020-03-23,4
2020-03-24,8
2020-03-25,3
2020-03-26,5
2020-03-27,6
2020-03-28,7
2020-03-29,1
2020-03-30,6
2020-03-31,6
2020-04-01,9
2020-04-02,7
2020-04-03,6
2020-04-04,14
2020-04-05,11
2020-04-06,6
2020-04-07,14
2020-04-08,9
2020-04-09,10
2020-04-10,31
2020-04-11,18
2020-04-12,14
2020-04-13,22
2020-04-14,26
2020-04-15,24
2020-04-16,32
2020-04-17,43
2020-04-18,43
2020-04-19,27
2020-04-20,31
2020-04-21,27
2020-04-22,26
2020-04-23,28
2020-04-24,31
2020-04-25,31
2020-04-26,31
2020-04-27,43
2020-04-28,38
2020-04-29,27
2020-04-30,34
2020-05-01,72
2020-05-02,46
2020-05-03,48
2020-05-04,52
2020-05-05,61
2020-05-06,46
2020-05-07,60
2020-05-08,62
2020-05-09,67
2020-05-10,88
2020-05-11,83
2020-05-12,72
2020-05-13,77
2020-05-14,80
2020-05-15,89
2020-05-16,88
2020-05-17,73
2020-05-18,86
2020-05-19,74
2020-05-20,99
2020-05-21,86
2020-05-22,72
2020-05-23,80
2020-05-24,83
2020-05-25,107
2020-05-26,62
2020-05-27,86
2020-05-28,78
2020-05-29,72
2020-05-30,71
2020-05-31,59
2020-06-01,104
2020-06-02,82
2020-06-03,75
2020-06-04,82
2020-06-05,74
2020-06-06,84
2020-06-07,65
2020-06-08,61
2020-06-09,61
2020-06-10,75
2020-06-11,43
2020-06-12,69
2020-06-13,59
2020-06-14,42
2020-06-15,53
2020-06-16,40
2020-06-17,43
2020-06-18,34
2020-06-19,37
2020-06-20,30
2020-06-21,25
2020-06-22,20
2020-06-23,6
2020-06-24,4
2020-06-25,3
2020-06-26,2
2020-06-27,1
