"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-04-15,2
2,2,2,2020-04-16,2
3,3,4,2020-04-17,3
4,4,5,2020-04-18,4
2,2,3,2020-04-19,2
0,0,1,2020-04-20,NA
1,1,2,2020-04-21,1
0,0,0,2020-04-22,NA
0,0,1,2020-04-23,NA
0,0,1,2020-04-24,NA
2,2,3,2020-04-25,2
0,0,1,2020-04-26,NA
0,0,1,2020-04-27,NA
0,0,1,2020-04-28,NA
0,0,1,2020-04-29,NA
1,1,2,2020-04-30,1
2,2,3,2020-05-01,2
4,4,6,2020-05-02,4
1,1,3,2020-05-03,1
1,1,3,2020-05-04,1
3,3,5,2020-05-05,3
2,2,4,2020-05-06,2
1,1,3,2020-05-07,1
4,4,6,2020-05-08,4
3,3,5,2020-05-09,3
3,3,5,2020-05-10,3
0,0,2,2020-05-11,NA
3,3,5,2020-05-12,3
2,2,4,2020-05-13,2
3,3,5,2020-05-14,3
0,0,2,2020-05-15,NA
0,0,2,2020-05-16,NA
0,0,2,2020-05-17,NA
3,3,6,2020-05-18,3
0,0,3,2020-05-19,NA
0,0,3,2020-05-20,NA
0,0,3.02499999999964,2020-05-21,NA
1,0,4,2020-05-22,NA
1,0,5,2020-05-23,NA
1,0,6,2020-05-24,NA
