"dt_notific","n.notific"
2019-12-31,1
2020-01-02,3
2020-01-04,1
2020-01-06,5
2020-01-07,1
2020-01-09,1
2020-01-10,3
2020-01-12,1
2020-01-13,7
2020-01-14,1
2020-01-15,4
2020-01-16,2
2020-01-17,2
2020-01-19,2
2020-01-20,6
2020-01-21,1
2020-01-23,2
2020-01-27,3
2020-01-28,1
2020-01-29,3
2020-01-30,2
2020-01-31,2
2020-02-01,1
2020-02-02,2
2020-02-05,3
2020-02-06,1
2020-02-07,3
2020-02-09,1
2020-02-10,3
2020-02-11,4
2020-02-12,2
2020-02-14,2
2020-02-15,1
2020-02-17,5
2020-02-19,3
2020-02-20,6
2020-02-21,5
2020-02-23,1
2020-02-26,2
2020-02-28,4
2020-03-01,1
2020-03-02,7
2020-03-03,3
2020-03-04,1
2020-03-05,5
2020-03-06,4
2020-03-07,1
2020-03-08,3
2020-03-09,10
2020-03-10,1
2020-03-11,8
2020-03-12,13
2020-03-13,9
2020-03-14,10
2020-03-15,3
2020-03-16,23
2020-03-17,14
2020-03-18,18
2020-03-19,20
2020-03-20,22
2020-03-21,6
2020-03-22,12
2020-03-23,49
2020-03-24,25
2020-03-25,22
2020-03-26,22
2020-03-27,20
2020-03-28,18
2020-03-29,11
2020-03-30,46
2020-03-31,23
2020-04-01,19
2020-04-02,17
2020-04-03,13
2020-04-04,22
2020-04-05,25
2020-04-06,40
2020-04-07,25
2020-04-08,34
2020-04-09,28
2020-04-10,18
2020-04-11,20
2020-04-12,24
2020-04-13,35
2020-04-14,43
2020-04-15,29
2020-04-16,34
2020-04-17,21
2020-04-18,13
2020-04-19,13
2020-04-20,32
2020-04-21,24
2020-04-22,46
2020-04-23,25
2020-04-24,31
2020-04-25,24
2020-04-26,15
2020-04-27,49
2020-04-28,40
2020-04-29,43
2020-04-30,38
2020-05-01,34
2020-05-02,21
2020-05-03,30
2020-05-04,47
2020-05-05,55
2020-05-06,51
2020-05-07,34
2020-05-08,43
2020-05-09,26
2020-05-10,33
2020-05-11,61
2020-05-12,47
2020-05-13,45
2020-05-14,56
2020-05-15,50
2020-05-16,32
2020-05-17,30
2020-05-18,80
2020-05-19,50
2020-05-20,64
2020-05-21,50
2020-05-22,58
2020-05-23,29
2020-05-24,32
2020-05-25,57
2020-05-26,51
2020-05-27,43
2020-05-28,73
2020-05-29,56
2020-05-30,38
2020-05-31,41
2020-06-01,62
2020-06-02,74
2020-06-03,87
2020-06-04,82
2020-06-05,76
2020-06-06,46
2020-06-07,46
2020-06-08,72
2020-06-09,94
2020-06-10,83
2020-06-11,98
2020-06-12,100
2020-06-13,58
2020-06-14,69
2020-06-15,146
2020-06-16,118
2020-06-17,125
2020-06-18,124
2020-06-19,102
2020-06-20,66
2020-06-21,83
2020-06-22,136
2020-06-23,142
2020-06-24,123
2020-06-25,139
2020-06-26,154
2020-06-27,62
2020-06-28,81
2020-06-29,200
2020-06-30,185
2020-07-01,175
2020-07-02,161
2020-07-03,134
2020-07-04,99
2020-07-05,82
2020-07-06,205
2020-07-07,158
2020-07-08,173
2020-07-09,147
2020-07-10,152
2020-07-11,74
2020-07-12,63
2020-07-13,143
2020-07-14,154
2020-07-15,140
2020-07-16,143
2020-07-17,91
2020-07-18,29
2020-07-19,25
2020-07-20,87
2020-07-21,52
