"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-30,NA
0,0,0,2020-05-31,NA
0,0,0,2020-06-01,NA
2,2,2,2020-06-02,NA
2,2,2,2020-06-03,NA
1,1,1,2020-06-04,NA
0,0,0,2020-06-05,1
3,3,3,2020-06-06,NA
1,1,1,2020-06-07,NA
2,2,2,2020-06-08,2
1,1,1,2020-06-09,2
1,1,1,2020-06-10,1
1,1,1,2020-06-11,NA
2,2,2,2020-06-12,3
1,1,1,2020-06-13,1
1,1,1,2020-06-14,2
0,0,0,2020-06-15,1
3,3,3,2020-06-16,1
0,0,1,2020-06-17,1
1,1,2,2020-06-18,2
0,0,1,2020-06-19,1
0,0,1,2020-06-20,1
1,1,2,2020-06-21,NA
2,2,3,2020-06-22,3
4,4,5,2020-06-23,NA
1,1,2,2020-06-24,1
2,2,3,2020-06-25,NA
3,3,4,2020-06-26,NA
2,2,3,2020-06-27,1
1,1,2,2020-06-28,2
3,3,4,2020-06-29,4
1,1,2,2020-06-30,1
1,1,2,2020-07-01,2
0,0,1,2020-07-02,3
0,0,1,2020-07-03,2
0,0,1,2020-07-04,1
0,0,1,2020-07-05,3
0,0,1,2020-07-06,1
0,0,1,2020-07-07,1
0,0,2,2020-07-08,NA
