"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-13,1
2,2,3,2020-04-14,2
2,2,3,2020-04-15,2
0,0,1,2020-04-16,NA
0,0,1,2020-04-17,NA
2,2,3,2020-04-18,2
1,1,2,2020-04-19,1
2,2,3,2020-04-20,2
0,0,1,2020-04-21,NA
1,1,2,2020-04-22,1
2,2,3,2020-04-23,2
1,1,2,2020-04-24,1
1,1,2,2020-04-25,1
0,0,1,2020-04-26,NA
1,1,2,2020-04-27,1
1,1,2,2020-04-28,1
0,0,1,2020-04-29,NA
0,0,1,2020-04-30,NA
1,1,3,2020-05-01,1
0,0,2,2020-05-02,NA
1,1,3,2020-05-03,1
0,0,2,2020-05-04,NA
2,2,5,2020-05-05,2
3,3,6,2020-05-06,3
4,3,7,2020-05-07,3
4,3,7,2020-05-08,3
2,1,5,2020-05-09,1
3,2,7,2020-05-10,2
2,1,6,2020-05-11,1
5,3,10,2020-05-12,3
2,0,7,2020-05-13,NA
9,6,16,2020-05-14,6
3,0,10,2020-05-15,NA
6,2,14,2020-05-16,2
4,0,14,2020-05-17,NA
4,0,15,2020-05-18,NA
4,0,17,2020-05-19,NA
4,0,20,2020-05-20,NA
4,0,20,2020-05-21,NA
4,0,22,2020-05-22,NA
