"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-24,NA
0,0,0,2020-05-25,NA
0,0,0,2020-05-26,1
1,1,1,2020-05-27,NA
2,2,2,2020-05-28,NA
0,0,0,2020-05-29,1
0,0,0,2020-05-30,2
0,0,0,2020-05-31,NA
0,0,0,2020-06-01,NA
0,0,0,2020-06-02,NA
2,2,2,2020-06-03,NA
1,1,1,2020-06-04,NA
0,0,0,2020-06-05,2
2,2,3,2020-06-06,1
0,0,1,2020-06-07,NA
2,2,3,2020-06-08,2
0,0,1,2020-06-09,NA
0,0,1,2020-06-10,2
0,0,1,2020-06-11,NA
3,3,4,2020-06-12,NA
0,0,1,2020-06-13,NA
2,2,3,2020-06-14,3
1,1,2,2020-06-15,NA
0,0,1,2020-06-16,2
2,2,3,2020-06-17,1
1,1,2,2020-06-18,NA
1,1,2,2020-06-19,2
0,0,1,2020-06-20,1
1,1,2,2020-06-21,1
2,2,3,2020-06-22,NA
0,0,1,2020-06-23,1
0,0,1,2020-06-24,2
2,2,3,2020-06-25,NA
0,0,1,2020-06-26,NA
3,3,4,2020-06-27,2
1,1,3,2020-06-28,NA
0,0,2,2020-06-29,3
0,0,2,2020-06-30,1
0,0,2,2020-07-01,NA
0,0,3,2020-07-02,NA
