"estimate","lower","upper","onset_date","n.reported"
7,7,7,2020-05-04,7
5,5,6,2020-05-05,5
4,4,6,2020-05-06,4
0,0,2,2020-05-07,NA
3,3,5,2020-05-08,3
2,2,4,2020-05-09,2
1,1,3,2020-05-10,1
2,2,5,2020-05-11,2
5,5,8,2020-05-12,5
3,3,6,2020-05-13,3
4,3,7,2020-05-14,3
2,1,5,2020-05-15,1
1,0,5,2020-05-16,NA
6,4,10,2020-05-17,4
4,2,8,2020-05-18,2
5,2,10,2020-05-19,2
12,8,21,2020-05-20,8
5,2,12,2020-05-21,2
6,3,13,2020-05-22,3
4,1,10,2020-05-23,1
4,1,10,2020-05-24,1
5,2,11,2020-05-25,2
2,0,8,2020-05-26,NA
3,1,9,2020-05-27,1
2,0,8,2020-05-28,NA
3,1,9,2020-05-29,1
3,1,9,2020-05-30,1
2,0,8,2020-05-31,NA
2,0,8,2020-06-01,NA
2,0,8,2020-06-02,NA
2,0,8,2020-06-03,NA
2,0,8,2020-06-04,NA
2,0,9,2020-06-05,NA
2,0,9,2020-06-06,NA
2,0,9,2020-06-07,NA
2,0,10,2020-06-08,NA
2,0,10,2020-06-09,NA
2,0,11,2020-06-10,NA
2,0,12.0249999999996,2020-06-11,NA
2,0,13,2020-06-12,NA
