"dt_sin_pri","n.casos"
2019-12-29,1
2019-12-30,1
2019-12-31,1
2020-01-03,1
2020-01-04,1
2020-01-06,2
2020-01-07,1
2020-01-08,1
2020-01-09,1
2020-01-10,1
2020-01-11,1
2020-01-12,1
2020-01-13,2
2020-01-14,1
2020-01-15,1
2020-01-16,2
2020-01-17,2
2020-01-19,1
2020-01-20,1
2020-01-24,1
2020-01-25,2
2020-01-26,1
2020-01-27,2
2020-01-29,2
2020-01-31,2
2020-02-01,1
2020-02-02,1
2020-02-04,1
2020-02-08,2
2020-02-09,1
2020-02-10,1
2020-02-11,1
2020-02-13,2
2020-02-14,1
2020-02-15,1
2020-02-17,2
2020-02-19,2
2020-02-20,1
2020-02-21,1
2020-02-22,3
2020-02-23,2
2020-02-24,2
2020-02-25,4
2020-02-26,2
2020-02-27,4
2020-02-28,2
2020-02-29,3
2020-03-01,1
2020-03-02,6
2020-03-03,3
2020-03-04,2
2020-03-05,2
2020-03-06,3
2020-03-07,1
2020-03-08,3
2020-03-09,4
2020-03-10,4
2020-03-11,8
2020-03-12,6
2020-03-13,3
2020-03-14,10
2020-03-15,10
2020-03-16,4
2020-03-17,11
2020-03-18,8
2020-03-19,10
2020-03-20,13
2020-03-21,15
2020-03-22,5
2020-03-23,13
2020-03-24,14
2020-03-25,12
2020-03-26,15
2020-03-27,9
2020-03-28,7
2020-03-29,9
2020-03-30,12
2020-03-31,12
2020-04-01,26
2020-04-02,15
2020-04-03,16
2020-04-04,22
2020-04-05,17
2020-04-06,15
2020-04-07,20
2020-04-08,12
2020-04-09,16
2020-04-10,24
2020-04-11,17
2020-04-12,19
2020-04-13,19
2020-04-14,18
2020-04-15,24
2020-04-16,16
2020-04-17,19
2020-04-18,20
2020-04-19,21
2020-04-20,30
2020-04-21,24
2020-04-22,17
2020-04-23,26
2020-04-24,32
2020-04-25,25
2020-04-26,28
2020-04-27,24
2020-04-28,41
2020-04-29,21
2020-04-30,28
2020-05-01,39
2020-05-02,45
2020-05-03,47
2020-05-04,50
2020-05-05,39
2020-05-06,36
2020-05-07,40
2020-05-08,41
2020-05-09,32
2020-05-10,58
2020-05-11,48
2020-05-12,35
2020-05-13,40
2020-05-14,36
2020-05-15,54
2020-05-16,45
2020-05-17,34
2020-05-18,39
2020-05-19,51
2020-05-20,54
2020-05-21,46
2020-05-22,36
2020-05-23,36
2020-05-24,43
2020-05-25,45
2020-05-26,36
2020-05-27,34
2020-05-28,36
2020-05-29,37
2020-05-30,33
2020-05-31,37
2020-06-01,46
2020-06-02,32
2020-06-03,33
2020-06-04,24
2020-06-05,31
2020-06-06,26
2020-06-07,29
2020-06-08,36
2020-06-09,31
2020-06-10,17
2020-06-11,30
2020-06-12,23
2020-06-13,22
2020-06-14,23
2020-06-15,23
2020-06-16,17
2020-06-17,23
2020-06-18,21
2020-06-19,12
2020-06-20,8
2020-06-21,13
2020-06-22,4
2020-06-23,4
2020-06-24,1
2020-06-25,1
2020-06-26,3
2020-06-27,4
2020-06-29,1
