"dt_sin_pri","n.casos"
2019-12-30,1
2020-01-06,1
2020-01-08,1
2020-01-14,1
2020-01-18,1
2020-01-21,1
2020-01-28,2
2020-01-30,1
2020-01-31,1
2020-02-01,1
2020-02-03,1
2020-02-05,1
2020-02-08,1
2020-02-09,1
2020-02-10,2
2020-02-11,1
2020-02-12,4
2020-02-14,3
2020-02-16,1
2020-02-17,1
2020-02-19,2
2020-02-20,2
2020-02-21,1
2020-02-23,3
2020-02-24,3
2020-02-25,1
2020-02-26,4
2020-02-27,4
2020-02-29,2
2020-03-01,3
2020-03-02,3
2020-03-03,4
2020-03-04,5
2020-03-05,7
2020-03-06,4
2020-03-07,1
2020-03-08,3
2020-03-09,3
2020-03-10,6
2020-03-11,7
2020-03-12,5
2020-03-13,7
2020-03-14,10
2020-03-15,13
2020-03-16,11
2020-03-17,13
2020-03-18,11
2020-03-19,16
2020-03-20,19
2020-03-21,15
2020-03-22,18
2020-03-23,23
2020-03-24,19
2020-03-25,17
2020-03-26,9
2020-03-27,16
2020-03-28,11
2020-03-29,10
2020-03-30,13
2020-03-31,7
2020-04-01,16
2020-04-02,7
2020-04-03,14
2020-04-04,13
2020-04-05,19
2020-04-06,13
2020-04-07,8
2020-04-08,10
2020-04-09,13
2020-04-10,13
2020-04-11,12
2020-04-12,11
2020-04-13,15
2020-04-14,15
2020-04-15,17
2020-04-16,13
2020-04-17,15
2020-04-18,18
2020-04-19,12
2020-04-20,23
2020-04-21,15
2020-04-22,22
2020-04-23,24
2020-04-24,21
2020-04-25,28
2020-04-26,24
2020-04-27,34
2020-04-28,21
2020-04-29,28
2020-04-30,37
2020-05-01,45
2020-05-02,26
2020-05-03,34
2020-05-04,36
2020-05-05,28
2020-05-06,35
2020-05-07,44
2020-05-08,35
2020-05-09,39
2020-05-10,52
2020-05-11,41
2020-05-12,35
2020-05-13,28
2020-05-14,36
2020-05-15,48
2020-05-16,54
2020-05-17,41
2020-05-18,36
2020-05-19,43
2020-05-20,52
2020-05-21,28
2020-05-22,37
2020-05-23,31
2020-05-24,13
2020-05-25,47
2020-05-26,22
2020-05-27,14
2020-05-28,14
2020-05-29,18
2020-05-30,11
2020-05-31,13
2020-06-01,13
2020-06-02,7
2020-06-03,3
2020-06-04,3
2020-06-06,3
2020-06-07,1
