"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-22,NA
1,1,2,2020-04-23,1
1,1,2,2020-04-24,1
1,1,2,2020-04-25,1
0,0,1,2020-04-26,1
0,0,1,2020-04-27,NA
1,1,2,2020-04-28,NA
0,0,1,2020-04-29,1
0,0,1,2020-04-30,NA
0,0,1,2020-05-01,NA
1,1,2,2020-05-02,NA
2,2,4,2020-05-03,1
2,2,4,2020-05-04,2
1,1,3,2020-05-05,2
5,5,7,2020-05-06,1
0,0,2,2020-05-07,5
2,2,4,2020-05-08,NA
3,3,6,2020-05-09,2
3,3,6,2020-05-10,3
2,2,4,2020-05-11,3
1,1,3,2020-05-12,2
1,1,4,2020-05-13,1
3,3,6,2020-05-14,1
1,1,4,2020-05-15,3
3,3,6,2020-05-16,1
2,2,5,2020-05-17,3
1,1,4,2020-05-18,2
1,1,4,2020-05-19,1
0,0,3,2020-05-20,1
1,1,4,2020-05-21,NA
1,1,4,2020-05-22,1
1,0,3,2020-05-23,1
1,0,4,2020-05-24,NA
2,1,5,2020-05-25,NA
1,0,4,2020-05-26,1
1,0,5,2020-05-27,NA
1,0,5,2020-05-28,NA
1,0,5,2020-05-29,NA
1,0,6,2020-05-30,NA
1,0,6,2020-05-31,NA
