"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-22,1
0,0,0,2020-05-23,NA
1,1,1,2020-05-24,1
0,0,0,2020-05-25,NA
1,1,1,2020-05-26,1
0,0,0,2020-05-27,NA
1,1,1,2020-05-28,1
0,0,0,2020-05-29,NA
0,0,0,2020-05-30,NA
0,0,0,2020-05-31,NA
1,1,1,2020-06-01,1
0,0,0,2020-06-02,NA
3,3,3,2020-06-03,3
0,0,1,2020-06-04,NA
2,2,3,2020-06-05,2
1,1,2,2020-06-06,1
0,0,1,2020-06-07,NA
2,2,3,2020-06-08,2
1,1,2,2020-06-09,1
1,1,2,2020-06-10,1
0,0,1,2020-06-11,NA
2,2,3,2020-06-12,2
1,1,2,2020-06-13,1
0,0,1,2020-06-14,NA
1,1,2,2020-06-15,1
2,2,3,2020-06-16,2
2,2,3,2020-06-17,2
0,0,1,2020-06-18,NA
4,4,5,2020-06-19,4
3,3,5,2020-06-20,3
2,2,4,2020-06-21,2
3,3,5,2020-06-22,3
3,3,5,2020-06-23,3
0,0,2,2020-06-24,NA
1,1,4,2020-06-25,1
2,2,5,2020-06-26,2
3,2,6,2020-06-27,2
2,1,5,2020-06-28,1
2,1,6,2020-06-29,1
4,2,9,2020-06-30,2
