"dt_notific","n.notific"
2020-03-16,1
2020-03-19,1
2020-03-20,2
2020-03-22,5
2020-03-23,3
2020-03-24,3
2020-03-25,8
2020-03-26,13
2020-03-27,9
2020-03-28,8
2020-03-29,6
2020-03-30,19
2020-03-31,21
2020-04-01,37
2020-04-02,27
2020-04-03,19
2020-04-04,27
2020-04-05,36
2020-04-06,54
2020-04-07,36
2020-04-08,32
2020-04-09,64
2020-04-10,56
2020-04-11,44
2020-04-12,68
2020-04-13,88
2020-04-14,82
2020-04-15,75
2020-04-16,76
2020-04-17,97
2020-04-18,70
2020-04-19,74
2020-04-20,94
2020-04-21,74
2020-04-22,106
2020-04-23,107
2020-04-24,100
2020-04-25,81
2020-04-26,72
2020-04-27,100
2020-04-28,95
2020-04-29,109
2020-04-30,92
2020-05-01,92
2020-05-02,94
2020-05-03,80
2020-05-04,186
2020-05-05,137
2020-05-06,129
2020-05-07,111
2020-05-08,108
2020-05-09,89
2020-05-10,76
2020-05-11,136
2020-05-12,119
2020-05-13,112
2020-05-14,103
2020-05-15,119
2020-05-16,59
2020-05-17,63
2020-05-18,127
2020-05-19,81
2020-05-20,90
2020-05-21,67
2020-05-22,95
2020-05-23,46
2020-05-24,33
2020-05-25,99
2020-05-26,69
2020-05-27,56
2020-05-28,53
2020-05-29,62
2020-05-30,40
2020-05-31,28
2020-06-01,69
2020-06-02,43
2020-06-03,70
2020-06-04,62
2020-06-05,47
2020-06-06,29
2020-06-07,20
2020-06-08,45
2020-06-09,43
2020-06-10,55
2020-06-11,27
2020-06-12,20
2020-06-13,21
2020-06-14,17
2020-06-15,50
2020-06-16,31
2020-06-17,43
2020-06-18,32
2020-06-19,23
2020-06-20,4
2020-06-21,11
2020-06-22,29
