"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-29,2
0,0,0,2020-05-30,NA
2,2,2,2020-05-31,2
2,2,2,2020-06-01,2
2,2,2,2020-06-02,2
3,3,4,2020-06-03,3
0,0,1,2020-06-04,NA
5,5,7,2020-06-05,5
0,0,2,2020-06-06,NA
6,6,8,2020-06-07,6
2,2,4,2020-06-08,2
3,3,5,2020-06-09,3
3,3,5,2020-06-10,3
1,1,3,2020-06-11,1
1,1,3,2020-06-12,1
4,4,6,2020-06-13,4
1,1,3,2020-06-14,1
2,2,4,2020-06-15,2
4,4,6,2020-06-16,4
2,2,4,2020-06-17,2
1,1,3,2020-06-18,1
6,6,8,2020-06-19,6
2,2,4,2020-06-20,2
4,4,7,2020-06-21,4
2,2,5,2020-06-22,2
1,1,4,2020-06-23,1
5,5,8,2020-06-24,5
2,2,5,2020-06-25,2
1,1,4,2020-06-26,1
6,6,9,2020-06-27,6
2,1,5,2020-06-28,1
4,3,7,2020-06-29,3
7,6,10,2020-06-30,6
3,2,7,2020-07-01,2
5,3,9,2020-07-02,3
4,2,9,2020-07-03,2
5,3,11,2020-07-04,3
5,2,11,2020-07-05,2
9,5,16,2020-07-06,5
5,1,13,2020-07-07,1
