"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-11,NA
0,0,0,2020-04-12,NA
1,1,1,2020-04-13,1
0,0,0,2020-04-14,NA
1,1,2,2020-04-15,1
3,3,4,2020-04-16,NA
0,0,1,2020-04-17,1
1,1,2,2020-04-18,3
1,1,2,2020-04-19,NA
0,0,1,2020-04-20,1
1,1,2,2020-04-21,1
1,1,2,2020-04-22,NA
2,2,3,2020-04-23,1
0,0,1,2020-04-24,1
1,1,2,2020-04-25,2
0,0,1,2020-04-26,NA
0,0,1,2020-04-27,1
0,0,1,2020-04-28,NA
2,2,3,2020-04-29,NA
1,1,2,2020-04-30,NA
1,1,2,2020-05-01,2
0,0,2,2020-05-02,1
1,1,3,2020-05-03,1
0,0,2,2020-05-04,NA
1,1,3,2020-05-05,1
0,0,2,2020-05-06,NA
0,0,2,2020-05-07,1
0,0,2,2020-05-08,NA
0,0,2,2020-05-09,NA
0,0,2,2020-05-10,NA
0,0,3,2020-05-11,NA
0,0,3,2020-05-12,NA
0,0,3,2020-05-13,NA
0,0,3,2020-05-14,NA
0,0,3,2020-05-15,NA
0,0,3,2020-05-16,NA
0,0,3,2020-05-17,NA
0,0,3,2020-05-18,NA
0,0,3,2020-05-19,NA
0,0,3,2020-05-20,NA
