"dt_sin_pri","n.casos"
2020-01-01,1
2020-01-02,2
2020-01-03,2
2020-01-04,1
2020-01-05,1
2020-01-06,1
2020-01-08,2
2020-01-09,2
2020-01-11,1
2020-01-12,1
2020-01-13,1
2020-01-14,1
2020-01-19,1
2020-01-20,1
2020-01-22,2
2020-01-23,1
2020-01-24,2
2020-01-25,1
2020-01-27,1
2020-01-31,1
2020-02-02,1
2020-02-03,2
2020-02-05,1
2020-02-06,2
2020-02-07,1
2020-02-09,1
2020-02-10,4
2020-02-12,1
2020-02-14,1
2020-02-15,1
2020-02-17,2
2020-02-19,4
2020-02-20,2
2020-02-21,3
2020-02-22,3
2020-02-23,2
2020-02-24,2
2020-02-25,1
2020-02-26,1
2020-02-27,1
2020-02-28,2
2020-02-29,4
2020-03-01,2
2020-03-02,5
2020-03-03,1
2020-03-04,3
2020-03-05,2
2020-03-06,4
2020-03-08,4
2020-03-09,4
2020-03-10,13
2020-03-11,2
2020-03-12,10
2020-03-13,8
2020-03-14,14
2020-03-15,9
2020-03-16,23
2020-03-17,14
2020-03-18,25
2020-03-19,21
2020-03-20,32
2020-03-21,25
2020-03-22,27
2020-03-23,24
2020-03-24,27
2020-03-25,26
2020-03-26,19
2020-03-27,30
2020-03-28,24
2020-03-29,18
2020-03-30,17
2020-03-31,24
2020-04-01,28
2020-04-02,14
2020-04-03,23
2020-04-04,16
2020-04-05,20
2020-04-06,22
2020-04-07,20
2020-04-08,13
2020-04-09,17
2020-04-10,21
2020-04-11,14
2020-04-12,21
2020-04-13,26
2020-04-14,23
2020-04-15,32
2020-04-16,20
2020-04-17,31
2020-04-18,21
2020-04-19,15
2020-04-20,38
2020-04-21,22
2020-04-22,27
2020-04-23,21
2020-04-24,15
2020-04-25,28
2020-04-26,17
2020-04-27,28
2020-04-28,27
2020-04-29,22
2020-04-30,39
2020-05-01,37
2020-05-02,33
2020-05-03,28
2020-05-04,32
2020-05-05,31
2020-05-06,28
2020-05-07,28
2020-05-08,37
2020-05-09,26
2020-05-10,44
2020-05-11,34
2020-05-12,33
2020-05-13,50
2020-05-14,50
2020-05-15,43
2020-05-16,41
2020-05-17,36
2020-05-18,39
2020-05-19,46
2020-05-20,40
2020-05-21,33
2020-05-22,41
2020-05-23,34
2020-05-24,34
2020-05-25,45
2020-05-26,36
2020-05-27,21
2020-05-28,31
2020-05-29,37
2020-05-30,21
2020-05-31,23
2020-06-01,20
2020-06-02,10
2020-06-03,7
2020-06-04,4
2020-06-05,2
2020-06-06,1
