"dt_notific","n.notific"
2020-03-17,1
2020-03-21,1
2020-03-22,2
2020-03-23,1
2020-03-25,1
2020-03-26,1
2020-03-27,1
2020-03-28,3
2020-03-30,2
2020-03-31,3
2020-04-01,2
2020-04-02,2
2020-04-03,2
2020-04-04,1
2020-04-05,3
2020-04-06,4
2020-04-07,2
2020-04-08,6
2020-04-10,1
2020-04-11,3
2020-04-12,2
2020-04-13,9
2020-04-14,3
2020-04-15,10
2020-04-16,5
2020-04-17,4
2020-04-18,7
2020-04-19,4
2020-04-20,10
2020-04-21,8
2020-04-22,14
2020-04-23,12
2020-04-24,18
2020-04-25,12
2020-04-26,12
2020-04-27,26
2020-04-28,11
2020-04-29,15
2020-04-30,16
2020-05-01,17
2020-05-02,18
2020-05-03,12
2020-05-04,36
2020-05-05,17
2020-05-06,21
2020-05-07,32
2020-05-08,25
2020-05-09,26
2020-05-10,23
2020-05-11,31
2020-05-12,31
2020-05-13,39
2020-05-14,37
2020-05-15,39
2020-05-16,25
2020-05-17,28
2020-05-18,48
2020-05-19,33
2020-05-20,35
2020-05-21,55
2020-05-22,42
2020-05-23,44
2020-05-24,34
2020-05-25,60
2020-05-26,41
2020-05-27,46
2020-05-28,40
2020-05-29,44
2020-05-30,39
2020-05-31,52
2020-06-01,50
2020-06-02,40
2020-06-03,45
2020-06-04,48
2020-06-05,50
2020-06-06,38
2020-06-07,44
2020-06-08,56
2020-06-09,37
2020-06-10,46
2020-06-11,32
2020-06-12,69
2020-06-13,25
2020-06-14,24
2020-06-15,36
2020-06-16,62
2020-06-17,36
2020-06-18,37
2020-06-19,40
2020-06-20,28
2020-06-21,17
2020-06-22,38
2020-06-23,28
2020-06-24,24
2020-06-25,35
2020-06-26,44
2020-06-27,17
2020-06-28,32
2020-06-29,42
2020-06-30,46
2020-07-01,32
2020-07-02,33
2020-07-03,39
2020-07-04,28
2020-07-05,18
2020-07-06,30
2020-07-07,40
2020-07-08,29
2020-07-09,44
2020-07-10,22
2020-07-11,17
2020-07-12,23
2020-07-13,38
2020-07-14,22
2020-07-15,47
2020-07-16,23
2020-07-17,13
2020-07-18,11
2020-07-19,20
2020-07-20,13
2020-07-21,9
