"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-16,NA
1,1,1,2020-05-17,NA
1,1,1,2020-05-18,1
1,1,1,2020-05-19,1
0,0,0,2020-05-20,1
0,0,0,2020-05-21,1
2,2,2,2020-05-22,NA
1,1,1,2020-05-23,NA
0,0,0,2020-05-24,2
0,0,0,2020-05-25,1
0,0,0,2020-05-26,NA
1,1,1,2020-05-27,NA
0,0,0,2020-05-28,NA
0,0,0,2020-05-29,1
1,1,1,2020-05-30,NA
1,1,1,2020-05-31,NA
2,2,2,2020-06-01,1
1,1,1,2020-06-02,1
0,0,0,2020-06-03,2
0,0,0,2020-06-04,1
2,2,3,2020-06-05,NA
0,0,1,2020-06-06,NA
3,3,4,2020-06-07,2
0,0,1,2020-06-08,NA
2,2,3,2020-06-09,3
2,2,3,2020-06-10,NA
0,0,1,2020-06-11,2
1,1,2,2020-06-12,2
4,4,5,2020-06-13,NA
0,0,1,2020-06-14,1
1,1,3,2020-06-15,4
3,3,5,2020-06-16,NA
0,0,2,2020-06-17,1
1,1,3,2020-06-18,3
4,4,6,2020-06-19,NA
1,1,4,2020-06-20,1
1,1,4,2020-06-21,4
1,0,3,2020-06-22,1
1,0,4,2020-06-23,1
1,0,4,2020-06-24,NA
