"estimate","lower","upper","onset_date","n.reported"
4,4,4,2020-05-15,4
2,2,3,2020-05-16,2
7,7,8,2020-05-17,7
6,6,7,2020-05-18,6
4,4,5,2020-05-19,4
4,4,5,2020-05-20,4
2,2,3,2020-05-21,2
2,2,3,2020-05-22,2
3,3,4,2020-05-23,3
2,2,3,2020-05-24,2
3,3,4,2020-05-25,3
1,1,2,2020-05-26,1
1,1,2,2020-05-27,1
3,3,4,2020-05-28,3
4,4,6,2020-05-29,4
1,1,3,2020-05-30,1
2,2,4,2020-05-31,2
3,3,5,2020-06-01,3
6,6,8,2020-06-02,6
0,0,2,2020-06-03,NA
3,3,5,2020-06-04,3
3,3,5,2020-06-05,3
5,5,8,2020-06-06,5
4,4,7,2020-06-07,4
7,6,9,2020-06-08,6
5,4,7,2020-06-09,4
6,5,8,2020-06-10,5
4,3,7,2020-06-11,3
3,2,6,2020-06-12,2
3,2,7,2020-06-13,2
5,3,9,2020-06-14,3
6,4,11,2020-06-15,4
7,4,12,2020-06-16,4
5,1,10,2020-06-17,1
4,1,11,2020-06-18,NA
6,2,14,2020-06-19,1
12,7,24,2020-06-20,6
8,2,20,2020-06-21,1
7,2,21,2020-06-22,NA
7,2,23,2020-06-23,NA
