"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-16,2
4,4,5,2020-05-17,4
4,4,5,2020-05-18,4
1,1,2,2020-05-19,1
4,4,5,2020-05-20,4
1,1,2,2020-05-21,1
1,1,2,2020-05-22,1
3,3,4,2020-05-23,3
2,2,3,2020-05-24,2
3,3,4,2020-05-25,3
1,1,2,2020-05-26,1
1,1,2,2020-05-27,1
3,3,4,2020-05-28,3
3,3,4,2020-05-29,3
1,1,2,2020-05-30,1
2,2,4,2020-05-31,2
2,2,4,2020-06-01,2
3,3,5,2020-06-02,3
0,0,2,2020-06-03,NA
1,1,3,2020-06-04,1
3,3,5,2020-06-05,3
4,4,6,2020-06-06,4
2,2,4,2020-06-07,2
4,4,7,2020-06-08,4
2,2,5,2020-06-09,2
2,1,4,2020-06-10,1
3,2,5,2020-06-11,2
3,2,6,2020-06-12,2
3,2,6,2020-06-13,2
2,1,6,2020-06-14,1
3,1,6.02499999999964,2020-06-15,1
6,4,10,2020-06-16,4
2,0,7,2020-06-17,NA
2,0,7,2020-06-18,NA
2,0,7,2020-06-19,NA
3,1,8,2020-06-20,1
2,0,7,2020-06-21,NA
3,0,7,2020-06-22,NA
3,0,8,2020-06-23,NA
3,0,8,2020-06-24,NA
