"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-23,NA
2,2,2,2020-05-24,NA
0,0,0,2020-05-25,NA
0,0,0,2020-05-26,NA
0,0,0,2020-05-27,1
0,0,0,2020-05-28,2
1,1,1,2020-05-29,NA
0,0,0,2020-05-30,NA
1,1,1,2020-05-31,NA
1,1,1,2020-06-01,NA
3,3,3,2020-06-02,1
1,1,1,2020-06-03,NA
0,0,0,2020-06-04,1
1,1,1,2020-06-05,1
1,1,1,2020-06-06,3
1,1,1,2020-06-07,1
3,3,3,2020-06-08,NA
0,0,0,2020-06-09,1
0,0,0,2020-06-10,1
1,1,2,2020-06-11,1
1,1,2,2020-06-12,3
1,1,1,2020-06-13,NA
0,0,0,2020-06-14,NA
0,0,1,2020-06-15,1
1,1,2,2020-06-16,1
0,0,1,2020-06-17,1
1,1,2,2020-06-18,NA
0,0,1,2020-06-19,NA
1,1,2,2020-06-20,1
1,1,2,2020-06-21,NA
1,1,2,2020-06-22,1
0,0,1,2020-06-23,NA
0,0,1,2020-06-24,1
0,0,1,2020-06-25,1
1,1,2,2020-06-26,1
0,0,1,2020-06-27,NA
0,0,1,2020-06-28,NA
0,0,1,2020-06-29,NA
0,0,2,2020-06-30,1
0,0,2,2020-07-01,NA
