"dt_sin_pri","n.casos"
2020-02-20,1
2020-03-08,1
2020-03-09,1
2020-03-11,1
2020-03-13,1
2020-03-14,3
2020-03-15,2
2020-03-16,3
2020-03-17,7
2020-03-18,2
2020-03-19,4
2020-03-20,9
2020-03-21,7
2020-03-22,4
2020-03-23,14
2020-03-24,9
2020-03-25,6
2020-03-26,8
2020-03-27,13
2020-03-28,7
2020-03-29,3
2020-03-30,8
2020-03-31,10
2020-04-01,9
2020-04-02,8
2020-04-03,4
2020-04-04,6
2020-04-05,9
2020-04-06,3
2020-04-07,5
2020-04-08,7
2020-04-09,12
2020-04-10,8
2020-04-11,12
2020-04-12,11
2020-04-13,14
2020-04-14,11
2020-04-15,10
2020-04-16,11
2020-04-17,9
2020-04-18,14
2020-04-19,10
2020-04-20,13
2020-04-21,7
2020-04-22,15
2020-04-23,10
2020-04-24,19
2020-04-25,15
2020-04-26,8
2020-04-27,12
2020-04-28,11
2020-04-29,6
2020-04-30,15
2020-05-01,17
2020-05-02,8
2020-05-03,8
2020-05-04,11
2020-05-05,16
2020-05-06,8
2020-05-07,16
2020-05-08,13
2020-05-09,15
2020-05-10,17
2020-05-11,16
2020-05-12,6
2020-05-13,16
2020-05-14,12
2020-05-15,19
2020-05-16,19
2020-05-17,14
2020-05-18,22
2020-05-19,11
2020-05-20,15
2020-05-21,8
2020-05-22,19
2020-05-23,12
2020-05-24,15
2020-05-25,17
2020-05-26,15
2020-05-27,18
2020-05-28,8
2020-05-29,5
2020-05-30,13
2020-05-31,16
2020-06-01,22
2020-06-02,12
2020-06-03,15
2020-06-04,14
2020-06-05,4
2020-06-06,8
2020-06-07,10
2020-06-08,16
2020-06-09,14
2020-06-10,11
2020-06-11,14
2020-06-12,11
2020-06-13,14
2020-06-14,9
2020-06-15,7
2020-06-16,7
2020-06-17,6
2020-06-18,5
2020-06-19,2
2020-06-20,4
2020-06-21,5
2020-06-22,1
2020-06-23,3
2020-06-24,1
2020-06-25,1
2020-06-29,1
