"dt_notific","n.notific"
2020-01-17,2
2020-01-18,1
2020-01-20,1
2020-01-31,1
2020-02-05,2
2020-02-06,1
2020-02-14,1
2020-02-18,1
2020-03-10,1
2020-03-11,1
2020-03-14,1
2020-03-16,2
2020-03-18,3
2020-03-19,2
2020-03-20,3
2020-03-21,2
2020-03-22,1
2020-03-23,5
2020-03-24,4
2020-03-25,4
2020-03-26,5
2020-03-27,3
2020-03-28,1
2020-03-29,2
2020-03-30,6
2020-03-31,8
2020-04-01,2
2020-04-02,6
2020-04-03,3
2020-04-04,6
2020-04-05,1
2020-04-06,6
2020-04-07,4
2020-04-08,8
2020-04-09,7
2020-04-10,8
2020-04-11,4
2020-04-12,6
2020-04-13,8
2020-04-14,5
2020-04-15,11
2020-04-16,15
2020-04-17,20
2020-04-18,19
2020-04-19,16
2020-04-20,23
2020-04-21,21
2020-04-22,19
2020-04-23,24
2020-04-24,23
2020-04-25,12
2020-04-26,14
2020-04-27,21
2020-04-28,26
2020-04-29,25
2020-04-30,25
2020-05-01,21
2020-05-02,26
2020-05-03,18
2020-05-04,33
2020-05-05,36
2020-05-06,42
2020-05-07,50
2020-05-08,48
2020-05-09,30
2020-05-10,35
2020-05-11,41
2020-05-12,53
2020-05-13,55
2020-05-14,60
2020-05-15,52
2020-05-16,54
2020-05-17,53
2020-05-18,67
2020-05-19,58
2020-05-20,80
2020-05-21,58
2020-05-22,45
2020-05-23,42
2020-05-24,30
2020-05-25,50
2020-05-26,49
2020-05-27,46
2020-05-28,25
2020-05-29,35
2020-05-30,37
2020-05-31,31
2020-06-01,85
2020-06-02,85
2020-06-03,100
2020-06-04,66
2020-06-05,92
2020-06-06,37
2020-06-07,23
2020-06-08,83
2020-06-09,71
2020-06-10,92
2020-06-11,34
2020-06-12,73
2020-06-13,25
2020-06-14,23
2020-06-15,82
2020-06-16,78
2020-06-17,57
2020-06-18,80
2020-06-19,47
2020-06-20,23
2020-06-21,24
2020-06-22,87
2020-06-23,61
2020-06-24,36
2020-06-25,53
2020-06-26,57
2020-06-27,23
2020-06-28,31
2020-06-29,42
2020-06-30,87
2020-07-01,53
2020-07-02,60
2020-07-03,52
2020-07-04,11
2020-07-05,7
2020-07-06,54
2020-07-07,8
