"dt_evoluca","n.casos"
2020-03-24,1
2020-03-25,1
2020-03-26,1
2020-03-28,1
2020-03-30,2
2020-03-31,3
2020-04-01,1
2020-04-02,2
2020-04-03,1
2020-04-04,2
2020-04-05,1
2020-04-09,2
2020-04-10,5
2020-04-11,2
2020-04-12,2
2020-04-13,2
2020-04-14,1
2020-04-15,3
2020-04-16,8
2020-04-17,4
2020-04-18,7
2020-04-19,4
2020-04-20,5
2020-04-21,2
2020-04-22,6
2020-04-23,2
2020-04-24,5
2020-04-25,8
2020-04-26,3
2020-04-27,3
2020-04-28,18
2020-04-29,9
2020-04-30,9
2020-05-01,9
2020-05-02,13
2020-05-03,15
2020-05-04,22
2020-05-05,12
2020-05-06,20
2020-05-07,17
2020-05-08,19
2020-05-09,21
2020-05-10,22
2020-05-11,19
2020-05-12,15
2020-05-13,24
2020-05-14,33
2020-05-15,30
2020-05-16,32
2020-05-17,28
2020-05-18,25
2020-05-19,29
2020-05-20,22
2020-05-21,29
2020-05-22,20
2020-05-23,35
2020-05-24,16
2020-05-25,30
2020-05-26,19
2020-05-27,23
2020-05-28,28
2020-05-29,26
2020-05-30,28
2020-05-31,25
2020-06-01,17
2020-06-02,29
2020-06-03,21
2020-06-04,23
2020-06-05,20
2020-06-06,15
2020-06-07,11
2020-06-08,17
2020-06-09,16
2020-06-10,17
2020-06-11,16
2020-06-12,11
2020-06-13,11
2020-06-14,7
2020-06-15,16
2020-06-16,9
2020-06-17,17
2020-06-18,9
2020-06-19,11
2020-06-20,12
2020-06-21,8
2020-06-22,15
2020-06-23,11
2020-06-24,15
2020-06-25,4
2020-06-26,2
2020-06-27,2
2020-06-28,3
2020-06-29,3
