"estimate","lower","upper","onset_date","n.reported"
51,51,51,2020-04-14,51
66,66,66,2020-04-15,66
53,53,53,2020-04-16,53
71,71,71,2020-04-17,71
59,59,59,2020-04-18,59
51,51,51,2020-04-19,51
70,70,70,2020-04-20,70
58,58,59,2020-04-21,58
71,71,72,2020-04-22,71
82,82,83,2020-04-23,82
65,65,68,2020-04-24,65
53,53,56,2020-04-25,53
75,75,79,2020-04-26,75
78,78,82,2020-04-27,78
78,78,82,2020-04-28,78
93,92,98,2020-04-29,92
75,73,80,2020-04-30,73
80,77,85,2020-05-01,77
76,73,82,2020-05-02,73
84,80,90,2020-05-03,79
86,81,92,2020-05-04,80
102,97,109,2020-05-05,95
83,78,90.0249999999996,2020-05-06,75
102,96,110,2020-05-07,92
122,116,131,2020-05-08,110
105,98,114,2020-05-09,91
124,116,134,2020-05-10,108
90,81,100,2020-05-11,72
99,90,110,2020-05-12,79
112,102,123,2020-05-13,89
93,84,105,2020-05-14,69
92,82,105,2020-05-15,65
115,103,128,2020-05-16,83
104,92,118,2020-05-17,68
112,99,128,2020-05-18,70
113,98,130,2020-05-19,65
99,83,116,2020-05-20,46
99,81,118,2020-05-21,39
96,78,119,2020-05-22,28
101,78,130,2020-05-23,19
