"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-06-03,5
3,3,3,2020-06-04,3
4,4,4,2020-06-05,4
2,2,2,2020-06-06,2
4,4,4,2020-06-07,4
2,2,2,2020-06-08,2
2,2,2,2020-06-09,2
4,4,4,2020-06-10,4
1,1,1,2020-06-11,1
1,1,1,2020-06-12,1
1,1,1,2020-06-13,1
0,0,0,2020-06-14,NA
2,2,2,2020-06-15,2
3,3,3,2020-06-16,3
2,2,2,2020-06-17,2
2,2,2,2020-06-18,2
4,4,5,2020-06-19,4
0,0,0.0249999999996362,2020-06-20,NA
3,3,4,2020-06-21,3
5,5,6,2020-06-22,5
2,2,3,2020-06-23,2
6,6,7,2020-06-24,6
2,2,3,2020-06-25,2
4,4,5,2020-06-26,4
2,2,3,2020-06-27,2
3,3,4,2020-06-28,3
4,4,5,2020-06-29,4
7,7,8,2020-06-30,7
1,1,2,2020-07-01,1
2,2,3,2020-07-02,2
5,5,6,2020-07-03,5
6,6,7,2020-07-04,6
6,6,8,2020-07-05,6
1,1,3,2020-07-06,1
0,0,2,2020-07-07,NA
1,1,3,2020-07-08,1
6,5,8,2020-07-09,5
2,1,4,2020-07-10,1
1,0,4,2020-07-11,NA
2,0,6,2020-07-12,NA
