"dt_notific","n.notific"
2020-01-31,1
2020-02-01,1
2020-02-10,1
2020-02-24,1
2020-02-26,1
2020-02-27,1
2020-03-08,1
2020-03-09,2
2020-03-10,3
2020-03-11,2
2020-03-12,1
2020-03-13,1
2020-03-14,1
2020-03-15,1
2020-03-16,5
2020-03-17,3
2020-03-18,1
2020-03-19,2
2020-03-20,4
2020-03-21,7
2020-03-22,4
2020-03-23,7
2020-03-24,7
2020-03-25,6
2020-03-26,6
2020-03-27,10
2020-03-28,10
2020-03-29,5
2020-03-30,6
2020-03-31,11
2020-04-01,5
2020-04-02,2
2020-04-03,9
2020-04-04,5
2020-04-05,10
2020-04-06,5
2020-04-07,8
2020-04-08,7
2020-04-09,4
2020-04-10,5
2020-04-11,6
2020-04-12,2
2020-04-13,3
2020-04-14,6
2020-04-15,3
2020-04-16,5
2020-04-17,5
2020-04-18,8
2020-04-19,9
2020-04-20,7
2020-04-21,3
2020-04-22,6
2020-04-23,5
2020-04-24,6
2020-04-25,11
2020-04-26,8
2020-04-27,6
2020-04-28,6
2020-04-29,5
2020-04-30,13
2020-05-01,7
2020-05-02,5
2020-05-03,4
2020-05-04,6
2020-05-05,3
2020-05-06,7
2020-05-07,5
2020-05-08,8
2020-05-09,4
2020-05-10,8
2020-05-11,5
2020-05-12,12
2020-05-13,18
2020-05-14,12
2020-05-15,14
2020-05-16,6
2020-05-17,7
2020-05-18,10
2020-05-19,9
2020-05-20,14
2020-05-21,8
2020-05-22,9
2020-05-23,9
2020-05-24,6
2020-05-25,14
2020-05-26,22
2020-05-27,12
2020-05-28,17
2020-05-29,3
2020-05-30,8
2020-05-31,13
2020-06-01,16
2020-06-02,12
2020-06-03,14
2020-06-04,11
2020-06-05,21
2020-06-06,15
2020-06-07,13
2020-06-08,15
2020-06-09,16
2020-06-10,21
2020-06-11,11
2020-06-12,16
2020-06-13,21
2020-06-14,11
2020-06-15,14
2020-06-16,22
2020-06-17,15
2020-06-18,23
2020-06-19,15
2020-06-20,14
2020-06-21,17
2020-06-22,28
2020-06-23,16
2020-06-24,9
2020-06-25,23
2020-06-26,25
2020-06-27,21
2020-06-28,13
2020-06-29,16
2020-06-30,26
2020-07-01,16
2020-07-02,12
2020-07-03,15
2020-07-04,11
2020-07-05,8
2020-07-06,16
2020-07-07,18
2020-07-08,28
2020-07-09,20
2020-07-10,10
2020-07-11,19
2020-07-12,16
2020-07-13,13
2020-07-14,24
2020-07-15,15
2020-07-16,7
2020-07-17,4
