"dt_sin_pri","n.casos"
2019-12-29,2
2019-12-30,1
2019-12-31,2
2020-01-03,1
2020-01-05,1
2020-01-06,2
2020-01-09,1
2020-01-10,4
2020-01-14,1
2020-01-16,2
2020-01-18,5
2020-01-22,1
2020-01-23,1
2020-01-24,1
2020-01-30,3
2020-01-31,1
2020-02-03,1
2020-02-09,1
2020-02-15,1
2020-02-17,2
2020-02-18,1
2020-02-19,1
2020-02-20,5
2020-02-21,1
2020-02-22,1
2020-02-24,2
2020-02-25,2
2020-02-26,1
2020-02-27,1
2020-02-28,1
2020-03-01,7
2020-03-02,3
2020-03-03,6
2020-03-04,2
2020-03-05,6
2020-03-06,5
2020-03-07,6
2020-03-08,9
2020-03-09,12
2020-03-10,35
2020-03-11,20
2020-03-12,33
2020-03-13,47
2020-03-14,51
2020-03-15,71
2020-03-16,67
2020-03-17,78
2020-03-18,77
2020-03-19,76
2020-03-20,103
2020-03-21,98
2020-03-22,83
2020-03-23,133
2020-03-24,89
2020-03-25,112
2020-03-26,88
2020-03-27,110
2020-03-28,129
2020-03-29,103
2020-03-30,140
2020-03-31,120
2020-04-01,200
2020-04-02,173
2020-04-03,169
2020-04-04,181
2020-04-05,188
2020-04-06,203
2020-04-07,237
2020-04-08,220
2020-04-09,242
2020-04-10,311
2020-04-11,259
2020-04-12,314
2020-04-13,319
2020-04-14,322
2020-04-15,367
2020-04-16,326
2020-04-17,317
2020-04-18,373
2020-04-19,307
2020-04-20,560
2020-04-21,340
2020-04-22,398
2020-04-23,374
2020-04-24,349
2020-04-25,370
2020-04-26,378
2020-04-27,358
2020-04-28,373
2020-04-29,263
2020-04-30,410
2020-05-01,560
2020-05-02,361
2020-05-03,345
2020-05-04,373
2020-05-05,329
2020-05-06,315
2020-05-07,300
2020-05-08,331
2020-05-09,263
2020-05-10,406
2020-05-11,258
2020-05-12,299
2020-05-13,264
2020-05-14,254
2020-05-15,244
2020-05-16,225
2020-05-17,229
2020-05-18,227
2020-05-19,198
2020-05-20,276
2020-05-21,186
2020-05-22,182
2020-05-23,154
2020-05-24,149
2020-05-25,204
2020-05-26,137
2020-05-27,121
2020-05-28,133
2020-05-29,140
2020-05-30,138
2020-05-31,117
2020-06-01,217
2020-06-02,103
2020-06-03,101
2020-06-04,108
2020-06-05,126
2020-06-06,123
2020-06-07,87
2020-06-08,109
2020-06-09,91
2020-06-10,141
2020-06-11,77
2020-06-12,84
2020-06-13,75
2020-06-14,55
2020-06-15,54
2020-06-16,59
2020-06-17,34
2020-06-18,30
2020-06-19,24
2020-06-20,20
2020-06-21,9
2020-06-22,3
