"dt_sin_pri","n.casos"
2020-02-22,1
2020-02-28,1
2020-03-01,2
2020-03-02,1
2020-03-04,2
2020-03-07,1
2020-03-08,1
2020-03-09,3
2020-03-10,4
2020-03-11,2
2020-03-12,3
2020-03-13,5
2020-03-14,6
2020-03-15,8
2020-03-16,14
2020-03-17,14
2020-03-18,14
2020-03-19,12
2020-03-20,22
2020-03-21,29
2020-03-22,16
2020-03-23,32
2020-03-24,27
2020-03-25,32
2020-03-26,20
2020-03-27,39
2020-03-28,43
2020-03-29,36
2020-03-30,40
2020-03-31,32
2020-04-01,59
2020-04-02,52
2020-04-03,49
2020-04-04,58
2020-04-05,65
2020-04-06,71
2020-04-07,76
2020-04-08,73
2020-04-09,72
2020-04-10,96
2020-04-11,88
2020-04-12,103
2020-04-13,110
2020-04-14,100
2020-04-15,114
2020-04-16,95
2020-04-17,108
2020-04-18,126
2020-04-19,96
2020-04-20,176
2020-04-21,96
2020-04-22,114
2020-04-23,92
2020-04-24,114
2020-04-25,114
2020-04-26,102
2020-04-27,116
2020-04-28,113
2020-04-29,71
2020-04-30,118
2020-05-01,160
2020-05-02,103
2020-05-03,100
2020-05-04,94
2020-05-05,83
2020-05-06,75
2020-05-07,66
2020-05-08,75
2020-05-09,66
2020-05-10,89
2020-05-11,60
2020-05-12,63
2020-05-13,51
2020-05-14,37
2020-05-15,42
2020-05-16,49
2020-05-17,48
2020-05-18,36
2020-05-19,13
2020-05-20,37
2020-05-21,25
2020-05-22,21
2020-05-23,8
2020-05-24,7
2020-05-25,8
2020-05-26,8
2020-05-27,4
2020-05-28,5
2020-05-29,5
2020-05-30,2
2020-05-31,2
2020-06-01,1
