"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-04-17,1
1,1,1,2020-04-18,1
2,2,2,2020-04-19,2
0,0,0,2020-04-20,NA
2,2,2,2020-04-21,2
3,3,3,2020-04-22,3
2,2,2,2020-04-23,2
1,1,1,2020-04-24,1
1,1,1,2020-04-25,1
3,3,3,2020-04-26,3
1,1,1,2020-04-27,1
0,0,0,2020-04-28,NA
4,4,4,2020-04-29,4
0,0,0,2020-04-30,NA
1,1,2,2020-05-01,1
3,3,4,2020-05-02,3
1,1,2,2020-05-03,1
4,4,5,2020-05-04,4
2,2,3,2020-05-05,2
0,0,1,2020-05-06,NA
2,2,3,2020-05-07,2
3,3,4,2020-05-08,3
0,0,1,2020-05-09,NA
2,2,3,2020-05-10,2
4,4,5,2020-05-11,4
1,1,2,2020-05-12,1
0,0,1,2020-05-13,NA
3,3,4,2020-05-14,3
1,1,2,2020-05-15,1
0,0,1,2020-05-16,NA
0,0,1,2020-05-17,NA
1,1,2,2020-05-18,1
2,2,3,2020-05-19,2
1,1,2,2020-05-20,1
0,0,2,2020-05-21,NA
0,0,2,2020-05-22,NA
0,0,2,2020-05-23,NA
0,0,3,2020-05-24,NA
2,1,4,2020-05-25,1
2,1,5,2020-05-26,1
