"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-05-10,NA
0,0,0,2020-05-11,NA
1,1,1,2020-05-12,2
1,1,1,2020-05-13,NA
1,1,1,2020-05-14,1
2,2,2,2020-05-15,1
3,3,3,2020-05-16,1
1,1,1,2020-05-17,2
2,2,2,2020-05-18,3
1,1,2,2020-05-19,1
1,1,2,2020-05-20,2
0,0,1,2020-05-21,1
1,1,2,2020-05-22,1
0,0,1,2020-05-23,NA
1,1,2,2020-05-24,1
1,1,2,2020-05-25,NA
0,0,1,2020-05-26,1
0,0,2,2020-05-27,1
0,0,2,2020-05-28,NA
1,1,3,2020-05-29,NA
1,1,3,2020-05-30,NA
3,3,5,2020-05-31,1
2,2,4,2020-06-01,1
0,0,2,2020-06-02,3
0,0,2,2020-06-03,2
1,1,3,2020-06-04,NA
1,1,3,2020-06-05,NA
2,2,4,2020-06-06,1
1,1,3,2020-06-07,1
0,0,2,2020-06-08,2
1,1,3,2020-06-09,1
1,1,3,2020-06-10,NA
2,2,4,2020-06-11,1
1,1,3,2020-06-12,1
1,1,3,2020-06-13,2
0,0,2,2020-06-14,1
0,0,2,2020-06-15,1
0,0,2,2020-06-16,NA
0,0,2,2020-06-17,NA
0,0,3,2020-06-18,NA
