"estimate","lower","upper","onset_date","n.reported"
2,2,2,2020-04-23,2
0,0,0,2020-04-24,NA
0,0,0,2020-04-25,NA
0,0,0,2020-04-26,NA
0,0,0,2020-04-27,NA
2,2,2,2020-04-28,2
3,3,3,2020-04-29,3
1,1,1,2020-04-30,1
1,1,2,2020-05-01,1
1,1,2,2020-05-02,1
0,0,1,2020-05-03,NA
0,0,1,2020-05-04,NA
1,1,2,2020-05-05,1
0,0,1,2020-05-06,NA
1,1,2,2020-05-07,1
1,1,2,2020-05-08,1
2,2,4,2020-05-09,2
1,1,3,2020-05-10,1
0,0,2,2020-05-11,NA
0,0,2,2020-05-12,NA
1,1,3,2020-05-13,1
1,1,3,2020-05-14,1
1,1,3,2020-05-15,1
1,1,3,2020-05-16,1
1,1,3,2020-05-17,1
0,0,2,2020-05-18,NA
1,1,3,2020-05-19,1
0,0,2,2020-05-20,NA
1,1,3,2020-05-21,1
0,0,2,2020-05-22,NA
1,1,3,2020-05-23,1
0,0,2,2020-05-24,NA
1,1,4,2020-05-25,1
0,0,3,2020-05-26,NA
0,0,3,2020-05-27,NA
2,1,4,2020-05-28,1
1,0,3,2020-05-29,NA
2,1,5,2020-05-30,1
3,2,6,2020-05-31,2
1,0,4,2020-06-01,NA
