"dt_notific","n.notific"
2020-03-16,1
2020-03-20,1
2020-03-22,1
2020-03-23,1
2020-03-24,1
2020-03-25,1
2020-03-26,7
2020-03-27,9
2020-03-28,5
2020-03-29,2
2020-03-30,11
2020-03-31,13
2020-04-01,16
2020-04-02,15
2020-04-03,8
2020-04-04,11
2020-04-05,17
2020-04-06,17
2020-04-07,10
2020-04-08,15
2020-04-09,33
2020-04-10,27
2020-04-11,21
2020-04-12,36
2020-04-13,35
2020-04-14,34
2020-04-15,31
2020-04-16,27
2020-04-17,36
2020-04-18,30
2020-04-19,35
2020-04-20,40
2020-04-21,35
2020-04-22,31
2020-04-23,43
2020-04-24,41
2020-04-25,23
2020-04-26,22
2020-04-27,38
2020-04-28,30
2020-04-29,33
2020-04-30,22
2020-05-01,31
2020-05-02,29
2020-05-03,24
2020-05-04,36
2020-05-05,34
2020-05-06,42
2020-05-07,35
2020-05-08,35
2020-05-09,21
2020-05-10,19
2020-05-11,35
2020-05-12,32
2020-05-13,30
2020-05-14,19
2020-05-15,32
2020-05-16,16
2020-05-17,10
2020-05-18,41
2020-05-19,20
2020-05-20,24
2020-05-21,10
2020-05-22,17
2020-05-23,11
2020-05-24,3
2020-05-25,15
2020-05-26,8
2020-05-27,9
2020-05-28,9
2020-05-29,10
2020-05-30,6
2020-05-31,6
2020-06-01,8
2020-06-02,5
2020-06-03,14
2020-06-04,3
2020-06-05,6
2020-06-06,1
