"dt_sin_pri","n.casos"
2020-03-13,1
2020-03-14,1
2020-03-15,2
2020-03-16,3
2020-03-17,2
2020-03-18,7
2020-03-19,4
2020-03-20,12
2020-03-21,10
2020-03-22,5
2020-03-23,15
2020-03-24,21
2020-03-25,27
2020-03-26,22
2020-03-27,24
2020-03-28,23
2020-03-29,35
2020-03-30,24
2020-03-31,33
2020-04-01,66
2020-04-02,37
2020-04-03,48
2020-04-04,59
2020-04-05,43
2020-04-06,67
2020-04-07,48
2020-04-08,64
2020-04-09,60
2020-04-10,114
2020-04-11,62
2020-04-12,86
2020-04-13,54
2020-04-14,66
2020-04-15,75
2020-04-16,68
2020-04-17,68
2020-04-18,62
2020-04-19,64
2020-04-20,120
2020-04-21,47
2020-04-22,48
2020-04-23,52
2020-04-24,58
2020-04-25,74
2020-04-26,45
2020-04-27,47
2020-04-28,65
2020-04-29,39
2020-04-30,63
2020-05-01,81
2020-05-02,65
2020-05-03,41
2020-05-04,53
2020-05-05,49
2020-05-06,29
2020-05-07,36
2020-05-08,49
2020-05-09,28
2020-05-10,47
2020-05-11,20
2020-05-12,29
2020-05-13,21
2020-05-14,23
2020-05-15,29
2020-05-16,16
2020-05-17,27
2020-05-18,24
2020-05-19,10
2020-05-20,33
2020-05-21,5
2020-05-22,7
2020-05-23,7
2020-05-24,12
2020-05-25,16
2020-05-26,7
2020-05-27,5
2020-05-28,9
2020-05-29,10
2020-05-30,6
2020-05-31,2
2020-06-01,5
2020-06-02,6
2020-06-03,4
2020-06-04,10
2020-06-05,2
2020-06-06,2
