"dt_evoluca","n.casos"
2020-03-12,1
2020-03-15,1
2020-03-16,3
2020-03-17,2
2020-03-18,4
2020-03-19,6
2020-03-20,10
2020-03-21,9
2020-03-22,11
2020-03-23,18
2020-03-24,19
2020-03-25,17
2020-03-26,18
2020-03-27,31
2020-03-28,36
2020-03-29,30
2020-03-30,31
2020-03-31,44
2020-04-01,47
2020-04-02,49
2020-04-03,49
2020-04-04,62
2020-04-05,55
2020-04-06,58
2020-04-07,65
2020-04-08,51
2020-04-09,39
2020-04-10,66
2020-04-11,54
2020-04-12,53
2020-04-13,65
2020-04-14,50
2020-04-15,63
2020-04-16,47
2020-04-17,68
2020-04-18,56
2020-04-19,45
2020-04-20,67
2020-04-21,55
2020-04-22,68
2020-04-23,81
2020-04-24,65
2020-04-25,50
2020-04-26,65
2020-04-27,69
2020-04-28,72
2020-04-29,82
2020-04-30,73
2020-05-01,75
2020-05-02,66
2020-05-03,78
2020-05-04,77
2020-05-05,93
2020-05-06,74
2020-05-07,88
2020-05-08,106
2020-05-09,88
2020-05-10,100
2020-05-11,77
2020-05-12,79
2020-05-13,83
2020-05-14,74
2020-05-15,72
2020-05-16,94
2020-05-17,76
2020-05-18,78
2020-05-19,74
2020-05-20,67
2020-05-21,71
2020-05-22,67
2020-05-23,63
2020-05-24,63
2020-05-25,50
2020-05-26,57
2020-05-27,55
2020-05-28,56
2020-05-29,53
2020-05-30,30
2020-05-31,28
2020-06-01,17
