"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-05-19,5
1,1,1,2020-05-20,1
2,2,2,2020-05-21,2
1,1,1,2020-05-22,1
3,3,3,2020-05-23,3
0,0,0,2020-05-24,NA
2,2,2,2020-05-25,2
1,1,1,2020-05-26,1
1,1,1,2020-05-27,1
0,0,0,2020-05-28,NA
1,1,1,2020-05-29,1
1,1,1,2020-05-30,1
0,0,0,2020-05-31,NA
0,0,0,2020-06-01,NA
1,1,1,2020-06-02,1
1,1,2,2020-06-03,1
0,0,1,2020-06-04,NA
0,0,1,2020-06-05,NA
1,1,2,2020-06-06,1
0,0,1,2020-06-07,NA
2,2,3,2020-06-08,2
0,0,1,2020-06-09,NA
0,0,1,2020-06-10,NA
0,0,1,2020-06-11,NA
1,1,2,2020-06-12,1
0,0,1,2020-06-13,NA
0,0,1,2020-06-14,NA
1,1,2,2020-06-15,1
0,0,1,2020-06-16,NA
1,1,2,2020-06-17,1
1,1,2,2020-06-18,1
0,0,1,2020-06-19,NA
0,0,1,2020-06-20,NA
0,0,1,2020-06-21,NA
0,0,2,2020-06-22,NA
0,0,2,2020-06-23,NA
0,0,2,2020-06-24,NA
0,0,2,2020-06-25,NA
0,0,2,2020-06-26,NA
0,0,2,2020-06-27,NA
