"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-18,1
0,0,0,2020-05-19,NA
1,1,1,2020-05-20,1
2,2,2,2020-05-21,2
1,1,1,2020-05-22,1
0,0,1,2020-05-23,NA
0,0,1,2020-05-24,NA
1,1,2,2020-05-25,1
1,1,2,2020-05-26,1
0,0,1,2020-05-27,NA
1,1,2,2020-05-28,1
1,1,2,2020-05-29,1
1,1,2,2020-05-30,1
2,2,3,2020-05-31,2
1,1,3,2020-06-01,1
1,1,3,2020-06-02,1
2,2,4,2020-06-03,2
0,0,2,2020-06-04,NA
2,2,4,2020-06-05,2
1,1,3,2020-06-06,1
1,1,3,2020-06-07,1
1,1,3,2020-06-08,1
1,1,3,2020-06-09,1
0,0,2,2020-06-10,NA
1,1,3,2020-06-11,1
2,2,4,2020-06-12,2
0,0,2,2020-06-13,NA
1,1,4,2020-06-14,1
2,1,4,2020-06-15,1
2,1,5,2020-06-16,1
1,0,4,2020-06-17,NA
1,0,4,2020-06-18,NA
2,1,6,2020-06-19,1
2,1,6,2020-06-20,1
2,1,6,2020-06-21,1
1,0,5,2020-06-22,NA
1,0,6,2020-06-23,NA
1,0,6,2020-06-24,NA
1,0,6,2020-06-25,NA
1,0,6,2020-06-26,NA
