"dt_evoluca","n.casos"
2020-01-02,1
2020-01-09,1
2020-01-17,1
2020-01-24,1
2020-03-02,1
2020-03-10,1
2020-03-11,2
2020-03-15,1
2020-03-18,2
2020-03-19,4
2020-03-20,6
2020-03-21,6
2020-03-22,8
2020-03-23,5
2020-03-24,7
2020-03-25,5
2020-03-26,12
2020-03-27,5
2020-03-28,4
2020-03-29,4
2020-03-30,15
2020-03-31,11
2020-04-01,7
2020-04-02,3
2020-04-03,20
2020-04-04,23
2020-04-05,15
2020-04-06,19
2020-04-07,24
2020-04-08,18
2020-04-09,18
2020-04-10,33
2020-04-11,26
2020-04-12,42
2020-04-13,46
2020-04-14,37
2020-04-15,39
2020-04-16,48
2020-04-17,46
2020-04-18,43
2020-04-19,48
2020-04-20,44
2020-04-21,61
2020-04-22,61
2020-04-23,64
2020-04-24,65
2020-04-25,64
2020-04-26,76
2020-04-27,72
2020-04-28,62
2020-04-29,71
2020-04-30,87
2020-05-01,95
2020-05-02,67
2020-05-03,86
2020-05-04,93
2020-05-05,83
2020-05-06,97
2020-05-07,91
2020-05-08,91
2020-05-09,117
2020-05-10,83
2020-05-11,99
2020-05-12,88
2020-05-13,86
2020-05-14,104
2020-05-15,88
2020-05-16,104
2020-05-17,79
2020-05-18,82
2020-05-19,83
2020-05-20,80
2020-05-21,81
2020-05-22,86
2020-05-23,56
2020-05-24,76
2020-05-25,83
2020-05-26,59
2020-05-27,49
2020-05-28,66
2020-05-29,67
2020-05-30,75
2020-05-31,55
2020-06-01,40
2020-06-02,48
2020-06-03,46
2020-06-04,34
2020-06-05,35
2020-06-06,38
2020-06-07,31
2020-06-08,43
2020-06-09,29
2020-06-10,33
2020-06-11,36
2020-06-12,33
2020-06-13,25
2020-06-14,12
2020-06-15,20
2020-06-16,22
2020-06-17,15
2020-06-18,15
2020-06-19,6
2020-06-20,10
2020-06-21,9
2020-06-22,8
