"dt_sin_pri","n.casos"
2020-02-17,1
2020-02-22,1
2020-02-23,1
2020-02-25,1
2020-02-26,2
2020-02-27,1
2020-03-01,4
2020-03-02,1
2020-03-03,3
2020-03-05,1
2020-03-08,1
2020-03-09,2
2020-03-10,2
2020-03-11,6
2020-03-12,5
2020-03-13,2
2020-03-14,2
2020-03-15,3
2020-03-16,7
2020-03-17,8
2020-03-18,5
2020-03-19,10
2020-03-20,18
2020-03-21,13
2020-03-22,12
2020-03-23,17
2020-03-24,13
2020-03-25,20
2020-03-26,22
2020-03-27,16
2020-03-28,21
2020-03-29,20
2020-03-30,36
2020-03-31,36
2020-04-01,61
2020-04-02,41
2020-04-03,40
2020-04-04,57
2020-04-05,71
2020-04-06,96
2020-04-07,81
2020-04-08,83
2020-04-09,80
2020-04-10,142
2020-04-11,87
2020-04-12,98
2020-04-13,126
2020-04-14,131
2020-04-15,133
2020-04-16,138
2020-04-17,141
2020-04-18,147
2020-04-19,128
2020-04-20,210
2020-04-21,143
2020-04-22,145
2020-04-23,177
2020-04-24,163
2020-04-25,170
2020-04-26,153
2020-04-27,160
2020-04-28,178
2020-04-29,146
2020-04-30,157
2020-05-01,252
2020-05-02,160
2020-05-03,169
2020-05-04,203
2020-05-05,180
2020-05-06,162
2020-05-07,157
2020-05-08,157
2020-05-09,163
2020-05-10,224
2020-05-11,180
2020-05-12,175
2020-05-13,171
2020-05-14,148
2020-05-15,205
2020-05-16,126
2020-05-17,133
2020-05-18,178
2020-05-19,132
2020-05-20,193
2020-05-21,121
2020-05-22,108
2020-05-23,83
2020-05-24,105
2020-05-25,131
2020-05-26,98
2020-05-27,111
2020-05-28,111
2020-05-29,102
2020-05-30,104
2020-05-31,97
2020-06-01,146
2020-06-02,92
2020-06-03,95
2020-06-04,81
2020-06-05,116
2020-06-06,88
2020-06-07,69
2020-06-08,81
2020-06-09,77
2020-06-10,115
2020-06-11,43
2020-06-12,69
2020-06-13,72
2020-06-14,62
2020-06-15,87
2020-06-16,57
2020-06-17,64
2020-06-18,49
2020-06-19,50
2020-06-20,85
2020-06-21,48
2020-06-22,46
2020-06-23,51
2020-06-24,56
2020-06-25,48
2020-06-26,36
2020-06-27,40
2020-06-28,51
2020-06-29,46
2020-06-30,36
2020-07-01,71
2020-07-02,37
2020-07-03,35
2020-07-04,36
2020-07-05,22
2020-07-06,28
2020-07-07,29
2020-07-08,20
2020-07-09,12
2020-07-10,11
2020-07-11,7
2020-07-12,13
2020-07-13,4
2020-07-14,6
2020-07-15,3
2020-07-16,2
2020-07-18,4
