"estimate","lower","upper","onset_date","n.reported"
1,1,1,2020-05-19,1
0,0,0,2020-05-20,NA
0,0,1,2020-05-21,NA
2,2,3,2020-05-22,2
0,0,1,2020-05-23,NA
0,0,1,2020-05-24,NA
0,0,1,2020-05-25,NA
0,0,1,2020-05-26,NA
0,0,1,2020-05-27,NA
1,1,2,2020-05-28,1
0,0,1,2020-05-29,NA
1,1,2,2020-05-30,1
0,0,1,2020-05-31,NA
0,0,1,2020-06-01,NA
1,1,2,2020-06-02,1
1,1,3,2020-06-03,1
2,2,4,2020-06-04,2
2,2,4,2020-06-05,2
0,0,2,2020-06-06,NA
0,0,2,2020-06-07,NA
1,1,3,2020-06-08,1
3,3,5,2020-06-09,3
1,1,3,2020-06-10,1
0,0,2,2020-06-11,NA
0,0,2,2020-06-12,NA
2,2,4,2020-06-13,2
0,0,2,2020-06-14,NA
1,1,4,2020-06-15,1
2,2,5,2020-06-16,2
2,1,5,2020-06-17,1
2,1,6,2020-06-18,1
1,0,5,2020-06-19,NA
1,0,5,2020-06-20,NA
2,1,7,2020-06-21,1
1,0,7,2020-06-22,NA
1,0,8,2020-06-23,NA
3,1,10,2020-06-24,1
2,0,9,2020-06-25,NA
2,0,9,2020-06-26,NA
2,0,10,2020-06-27,NA
